numeration,question,answers,correct_answer,image_url,time_limit,audio_url,explanation_text
question_282,Qaysi belgi 50 km/soatdan kam tezlikda harakatlanishni taqiqlaydi?,"{""1"",""2"",""3"",""4"",""5""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-282.jpg,300,,YHQ 1-ilovasi 4-bolimining yigirma to'rtinchi xatboshisiga asosan: 4.7. «Eng kam tezlik». Faqat belgida ko'rsatilgan yoki undan yuqori tezlikda (km/soat) harakatlanishga ruxsat etilishini bildiradi.
question_283,To'xtashni taqiqlovchi joylarni bildiruvchi sidirg'a sariq chiziq qayerda chiziladi?,"{""Harakatlanish qismida"",""Harakatlanish qatnov qismi chetida"",""Harakatlanish qatnov qismi chetida yoki bordyur ustidan chiziladi"",""Faqat to'siq (bordyur) ustida""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-283.jpg,300,,YHQ 2-ilovasi 1-bo'limining oltinchi xatboshisiga asosan: 1.4 - to'xtash taqiqlangan joyni bildiradi. Yakka holda yoki 3.27 «To'xtash taqiqlangan» yo'l belgisi bilan qo llaniladi hamda yo lning qatnov qismi chetiga yoki yo'l chetidagi to'siq ustidan chiziladi.
question_284,Avtomagistrallarda to'xtashga ruxsat etiladimi?,"{""Taqiqlanadi"",""Avtomagistral yaxshi ko'rinadigan joylarda ruxsat etiladi"",""Agar bir yonalishda harakatlanish uchun uchta tasma bolsa, ruxsat etiladi"",""To'xtash «To'xtash joyi» yoki «Dam olish joyi» belgisi qo'yilgan maxsus maydonchalarda ruxsat etiladi""}",3,https://postimg.cc/Dmfk0bYv,300,,"YHQ 19-bobi 121-bandining uchinchi xatboshisiga asosan, avtomagistrallarda quyidagilar taqiqlanadi: 5.15 yoki 6.11 yo'l belgilari bilan belgilangan maxsus to'xtab turish maydonchalaridan boshqa joylarda to'xtash."
question_285,Transport vositalari chorrahani qanday tartibda kesib otadilar?,"{""2-tramvay ayni vaqtda 1- tramvay bilan; ko'k avtomobil ayni vaqtda qizil bilan"",""2-tramvay; ko'k avtomobil; 1- tramvay; qizil avtomobil""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-285.jpg,300,,"YHQ 16-bobi 104-bandiga asosan: Teng ahamiyatga ega bo'lmagan yollar kesishgan chorrahada, ikkinchi darajali yo'lda harakatlanayotgan transport vositasining haydovchisi asosiy yo ldan yaqinlashayotgan transport vositalariga, ularning keyingi harakat yo'nalishidan qat'i nazar, yol berishi kerak. Bunday chorrahalarda tramvay harakatlanish yo nalishidan qat'i nazar, teng ahamiyatga ega bolgan yolda bir yo nalishda yoki qarama-qarshi yo nalishda harakatlanayotgan relssiz transport vositalariga nisbatan imtiyozga ega. YHQ 16-bobi 106-bandiga asosan: Asosiy yo Ining yo nalishi chorrahada o'zgarganda asosiy yo'lda harakatlanayotgan haydovchilar o'zaro teng ahamiyatli yo llar chorrahasidan o tish qoidasiga amal qilishlari kerak. Ikkinchi darajali yo llarda harakatlanayotgan haydovchilar ham o'zaro shu qoidaga amal gilishlari kerak."
question_286,Projektor-faradan foydalanishga ruxsat etiladi:,"{""Faqat aholi punktlaridan tashqarida roparadan kelayotgan transport vositalari bolmaganda"",""Faqat yetarli korinmaydigan sharoitda"",""Agar bunga zaruriyat tug'ilsa, barcha joylarda"",""Kunning qorong i vaqtida yolning barcha qismlarida""}",0,https://postimg.cc/Dmfk0bYv,300,,"YHQ 23-bobi 139-bandining birinchi xatboshisiga asosan: Projektor chiroq va izlovchi chiroqlardan fagat aholi yashash joylaridan tashqarida, qarama-qarshi yonalishdan kelayotgan transport vositalari bo'lmaganda foydalanish mumkin"
question_287,"Agar Siz oldinda harakatlanayotgan avtomobilni quvib o'tishga chiqsangiz, korsatilgan hollarning qaysi birida tovush ishorasi berish maqsadga muvofiq?","{""Quvib o'tish qorong'i vaqtda bajarilganda"",""Quvib otilayotgan avtomobil haydovchisi tormoz berishni boshlaganda"",""Quvib o'tilayotgan avtomobil haydovchisi chapga burilish korsatkichini yoqqanda"",""Quvib o'tilayotgan avtomobil haydovchisi ongga burilish korsatkichini yoqqanda""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 8- bobi 48-bandiga asosan, tovushli ishoralar faqat quyidagi hollarda qo'llanilishi mumkin: aholi punktlaridan tashqarida boshqa haydovchilarni quvib o'tish haqida ogohlantirish uchun; zarur bo'lgan hollarda yo'l-transport hodisasining oldini olish uchun."
question_288,Korsatilgan joyda to'xtashga ruxsat etiladimi?,"{""Ruxsat etiladi"",""Taqiqlanadi""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-288.jpg,300,,"YHQ 13-bobi 88-bandining birinchi xatboshisiga asosan: Transport vositalariga yolning ơ'ng tomoni yogasida, u bo'lmaganda esa qatnov qismining chetida va ushbu Qoidalarning 89-bandida ko rsatilgan hollarda trotuarda to'xtash va to'xtab turishga ruxsat etiladi. Aholi punktlarida o'rtada tramvay yo'li bo'lmagan, har yo nalishda bittadan tasmasi bolgan, shuningdek bir tomonlama harakat tashkil etilgan yo llarda yo Ining chap tomonida to'xtash va to'xtab turishga ruxsat etiladi."
question_289,Yengil avtomobil haydovchisi yo'l berishi kerakmi?,"{""На"",""Yơ'q""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-289.jpg,300,,YHQ 20-bobi 126-bandiga asosan: Turar joy dahalaridan chiqishda haydovchilar boshqa harakat qatnashchilariga yo'l berishlari kerak.
question_290,Odamlarni tashishga moslashtirilmagan yuk avtomobili yukxonasida odam tashishga ruxsat etiladimi?,"{""Taqiqlanadi"",""Avtomagistrallarga tegishli bolmagan yollarda ruxsat etiladi"",""Faqat yukni olish uchun borayotgan yoki kuzatib boruvchi shaxslarga shu shart bilanki, ular bortlaridan pastda joylashgan o'tiradigan joy bilan taminlangan bolsalar ruxsat etiladi""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 26-bobi 154-bandiga asosan: Odam tashishga moslashtirilmagan yuk avtomobillarining yukxonasida faqat yukni olish uchun borayotgan yoki uni kuzatib borayotgan shaxslarning bolishiga yo'l qo'yiladi, bunda ular bortlardan pastda joylashgan o'rindiqlar bilan ta'minlanishlari kerak."
question_291,Qaysi transport vositasining haydovchisi yol berishi kerak?,"{""Tez yordam avtomobilining haydovchisi"",""Yengil avtomobilning haydovchisi""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-291.jpg,300,,"YHQ 6-bobi 25-bandining birinchi xatboshisiga asosan: Ko'k yoki kok va qizil rangli yalt-yalt etuvchi chiroq-mayoqchasi yoqilgan transport vositalarining haydovchilari kechiktirib bo'lmaydigan xizmat vazifalarini bajarayotib, yol harakati xavfsizligini ta minlash sharti bilan ushbu Qoidalarning 7 bob (38-bandidan tashqari), 9-16, 19-20 boblari, 1 va 2-ilovalari talablaridan chetga chiqishlari mumkin. Yo'l harakatining boshqa ishtirokchilariga nisbatan imtiyozga ega bolishi uchun tezkor va maxsus xizmatlarning transport vositalarida, tezkor va maxsus xizmatlarning ko'k yoki qizil yoxud ko'k va qizil rangli yalt-yalt etuvchi mayoqchalar va maxsus tovushli ishora yoqilgan bo'lishi shart. Ular o'zlariga yo'l berilayotganligiga ishonch hosil qilganlaridan songgina imtiyozdan foydalanishlari mumkin."
question_292,Ushbu belgi qaysi transport vositalarini quvib o'tishni taqiqlaydi?,"{""Hammasini"",""Hammasini, 40 km/soatdan kam tezlikda yakka harakat qilayotganlardan tashqari"",""Yengil avtomobillar, mototsikllar va to'la vazni 3,5 tonnadan kam bolgan yuk avtomobillarni"",""Tola vazni 3,5 tonnadan ko'p bolgan yuk avtomobillarni""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-292.jpg,300,,YHQ 1-ilovasi 3-bo limining yigirma to'rtinchi xatboshisiga asosan: 3.20. «Quvib o'tish taqiqlangan». Soatiga 40 km dan kam tezlikda harakatlanayotgan yakka transport vositasidan boshqa transport vositalarini quvib o'tish taqiqlanishini bildiradi.
question_293,Bu yo'l chizig'i nimani bildiradi?,"{""Yakka 40 km/soatdan kam tezlik bilan harakat qiluvchi ikki g'ildirakli mototsikllar, velosipedchilardan tashqari barcha transport vositalarini quvib o'tishni taqiqlovchi hududni"",""Qatnov qismining torayishiga yoki qarama-qarshi yo nalishdan kelayotgan transport oqimini ajratuvchi 1.1 yoki 1.11 chizig'iga yaqinlashayotganini"",""Faqat belgilangan yonalishdagi transport vositalari harakati uchun moljallangan qatnov gismining bolagini""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-293.jpg,300,,YHQ 2-ilovasi 1-bolimining yigirma uchinchi xatboshisiga asosan: 1.19 - qatnov qismining toraygan (shu yo'nalishdagi harakatlanish tasmalarining soni kamaygan) joyiga yoki qarama-qarshi yonalishdan kelayotgan transport vositalari oqimlarini ajratuvchi 1.1 yoki 1.11 chizig'iga yaqinlashganlik haqida ogohlantiruvchi chiziq. Birinchi holda 1.18.1 - 1.18.3 belgilari bilan qo llanilishi mumkin.
question_294,Chorrahani uchinchi bolib kesib o'tadi:,"{""Ko'k avtomobil"",""Sariq avtomobil"",""Yashil avtomobil""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-294.jpg,300,,"YHQ 16-bobi 104-bandining birinchi xatboshisiga asosan: Teng ahamiyatga ega bo'lmagan yo'llar kesishgan chorrahada, ikkinchi darajali yo'lda harakatlanayotgan transport vositasining haydovchisi asosiy yo Idan yaqinlashayotgan transport vositalariga, ularning keyingi harakat yo nalishidan qat'i nazar, yo'l berishi kerak. YHQ 16-bobi 107-bandiga asosan: Chapga burilishda yoki qayrilib olishda relssiz transport vositasining haydovchisi teng ahamiyatli yo'ldan qarama-qarshi yo'nalishdan to'g'riga yoki o'ngga harakatlanayotgan, shuningdek ruxsat etilgan hollarda quvib o'tayotgan transport vositalariga yol berishi shart."
question_295,Korsatilgan yo nalishlar boyicha qaysi transport vositalariga harakatlanishga ruxsat etiladi?,"{""Avtomobil haydovchisiga"",""Avtomobil va mototsikl haydovchisiga"",""Tramvay va avtomobil haydovchisiga""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-295.jpg,300,,"YHQ 7-bobi 32-bandiga asosan: Yo naltirgich ko'rinishidagi qizil, sariq va yashil rangli svetofor ishoralari ham doirasimon shaklidagi svetofor ishoralari bilan bir xil ma'noga ega bo ladi. Ular faqat ko'rsatilgan yo nalishga ta'sir etadi. Agar tegishli yo'l belgisi bilan qayrilib olish taqiqlanmagan bolsa, chapga burilishga ruxsat beruvchi yo naltirgich qayrilib olishga ham ruxsat beradi. Qo'shimcha tarmoqdagi yashil yo'naltirgich ham xuddi shu ma'noni bildiradi. Svetoforning qo'shimcha tarmoqdagi ishora o'chirilgan bo'lsa, shu tarmoq tartibga solayotgan yo nalishda harakatlanish taqiqlanganligini bildiradi"
question_296,Qanday holda markazdan qochirma kuch burilishda kamayadi?,"{""Boshqaruv rulini burilish tomonga keskin burganda"",""Harakat tezligi pasayganda"",""Burilish radiusi kamayganda""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-296.jpg,300,,"Burilishda o'tayotgan vaqtda haydovchi shuni inobatga olishi lozimki, avtomobil harakati tezligi kattalashganida markazdan qochirma kuch ortadi va transport vositasini ag'darilishiga olib kelishi mumkin."
question_297,Kim yol berishi kerak?,"{""Yuk avtomobil haydovchisi"",""Yengil avtomobil haydovchisi""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-297.jpg,300,,"YHQ 21-bobi 128-bandga asosan: YoIning 1.13 va 1.14 yo'l belgilari bilan belgilangan qiyaliklarida, qarama-qarshi yo nalishlarda harakatlanishni qiyinlashtiradigan biron-bir to'siq bo'lsa, nishablikka harakatlanayotgan transport vositasining haydovchisi yo'l berishi kerak."
question_298,Ushbu joyda yengil avtomobilning to'xtab turishiga ruxsat etilganmi?,"{""Berilgan"",""Taqiqlangan""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-298.jpg,300,,YHQ 1-ilovasi 3-bo'limining o'ttiz ikkinchi xatboshisiga asosan: 3.28. «To xtab turish taqiqlangan». Transport vositalarining to'xtab turishi taqiqlanishini bildiradi
question_299,Burilishda harakat qilganda avtopoyezdning tirkamasi siljiydimi?,"{""Burilish markazidan boshqa tomonga siljiydi"",""Siljimaydi"",""Burilish markaziga siljiydi""}",2,https://postimg.cc/Dmfk0bYv,300,,"Avtopoezd bilan bir vaqtda burilishni o'tayotganda ushbu transport vositasigacha bo'lgan yon oraliq masofasini ko paytirishingiz lozim, chunki avtopoezd (tirkama) ning orqa g'ildiraklari burilish markazi tomon siljiydi va avtopoezd harakat bo lagi kattalashadi."
question_300,Ta'qiqlovchi belgi tagiga ornatilgan qo'shimcha axborot belgisi nima maqsadda qo'yilgan?,"{""Belgidan uning amal qilish hududigacha bolgan oraliqni aniqlash uchun"",""Taqiqlovchi belgi amal qilish hududini aniqlash uchun""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-300.jpg,300,,"YHQ 1-ilovasi 7-bo limining ikkinchi xatboshisiga asosan: 7.1.1. «Ob'ektgacha bo'lgan masofa». Belgidan yo Ining xavfli joyi, yo'l harakatiga tegishli cheklovlar kiritiladigan joyi yoki harakat yo nalishi bo'yicha oldindagi muayyan joygacha bo'lgan masofani korsatadi."
question_301,Ushbu belgilar amal qiladigan hududda «Nogiron» taniqlik belgisi bilan belgilangan avtomobilga to xtashga ruxsat etiladimi?,"{""Ruxsat etiladi"",""Taqiqlanadi""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-301.jpg,300,,YHQ 1-ilovasi 7-bo'limining o'ttiz birinchi xatboshisiga asosan: 7.18. «Nogironlar mustasno». Belgilarning ta'siri ushbu Qoidalarning 175-bandiga muvofiq «Nogiron» taniqlik belgisi o'rnatilgan transport vositalariga joriy etilmaydi.
question_302,Qaysi belgi yolning xavfli burilishiga yaqinlashayotganlik haqida ogohlantiradi?,"{""1"",""2"",""3"",""4"",""5""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-302.jpg,300,,YHQ 1-ilovasi 1-bo'limining o'n oltinchi xatboshisiga asosan: 1.11.2. «Xavfli burilish». 1.11.2 - chapga yol belgisi yo Ining kichik radiusli yoki ko rinishi cheklangan burilish joyini bildiradi.
question_303,Qaysi yollardan harakatlanishga ruxsat etilgan?,"{""«А»"",""«В»"",""«А» va «В»""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-303.jpg,300,,"YHQ 1-ilovasi 1-bolimining o'ttiz yettinchi xatboshisiga asosan: 1.31.2. «Burilishning yo'nalishi». Kichik radiusli, ko'rinishi cheklangan yo lda harakatlanish yo'nalishini va yo'Ining ta mirlanayotgan qismini aylanib o'tish yo'nalishini bildiradi."
question_304,Avtomagistralda boshqarishni organish:,"{""70 km/soatdan oshmagan tezlik bilan ruxsat berilgan"",""Boshqarishni orgatuvchi yoriqchi bilan organuvchida yetarli boshqarish malakasi bolganda 60 km/soatdan ortiq bolmagan tezlikda ruxsat etilgan"",""Taqiqlangan"",""Agar organilayotgan mexanik transport vositasida taniqlik belgilari qayd etilgan bolsa, ruxsat etilgan""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 19- bobi 121-bandining oltinchi xatboshisiga asosan, avtomagistrallarda quyidagilar taqiqlanadi: transport vositasini organish uchun boshqarish."
question_305,Avtomobillar chorrahani quyidagi tartibda kesib otadilar:,"{""Yashil; kok; qizil"",""Ko'k; qizil; yashil"",""Ko'k bilan yashil bir vaqtda; qizil""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-305.jpg,300,,YHQ 16-bobi 105-bandiga asosan: Teng ahamiyatga ega bolgan yollar kesishgan chorrahada relssiz transport vositasining haydovchisi o ngdan kelayotgan transport vositalariga yo'l berishi shart.
question_306,Mazkur shartda shatakka olishni amalga oshirishning yol qo'yilgan eng yugori tezligi qanday?,"{""30 km/s"",""50 km/s"",""70 km/s"",""80 km/s""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-306.jpg,300,,"YHQ 11-bobi 80-bandining uchinchi xatboshisiga asosan, har qanday yollarda: mexanik transport vositalarini shatakka olgan transport vositalariga tezlikni soatiga 50 kilometrdan oshirmasdan harakatlanishga ruxsat etiladi."
question_307,Yol yoqasi mavjud bolganda haydovchi transport vositasini qayerda to'xtatishi kerak?,"{""Qatnav qismining ong tasmasida"",""Yol chekkasida, yo'l yoqasidan 0,5 metr masofada"",""Yol yoqasi ustida"",""Yo'l yoqasi ustida""}",3,https://postimg.cc/Dmfk0bYv,300,,"YHQ 13-bobi 88-bandining birinchi xatboshisiga asosan: Transport vositalariga yoIning o'ng tomoni yogasida, u bolmaganda esa qatnov qismining chetida va ushbu Qoidalarning 89-bandida ko'rsatilgan hollarda trotuarda to'xtash va to'xtab turishga ruxsat etiladi."
question_308,Yengil avtomobil haydovchisi qanday qoidalarni buzdi?,"{""Faqat to'xtash qoidalarini"",""To'xtash va to'xtab turish qoidalarini""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-308.jpg,300,,"YHQ 13-bobi 90-bandiga asosan: Aholi punktlaridan tashqarida tunab qolish, dam olish yoki boshqa maqsadlarda uzoq vaqt to'xtab turishga Faqat buning uchun kozda tutilgan maydonchalarda yoki yo'ldan tashqarida ruxsat etiladi. YHQ 13-bobi 91-bandining yettinchi xatboshisiga asosan, quyidagi joy va holatlarda to xtash taqiqlanadi: loaqal bir yo nalishdagi ko'rinish masofasi 100 metrdan kam bo'lgan yo'l do'ngliklari yaqinida."
question_309,N2; N3; 03; 04 toifadagi avtotransport vositalari shina protektori naqshlarining qoldiq balandligi eng kamida qancha bolishi kerak?,"{""0,5 mm"",""1 mm"",""1,6 mm"",""2 mm"",""3 mm""}",1,https://postimg.cc/Dmfk0bYv,300,,"YHQ 3-ilovasi 5-bo limi 5.1-bandiga asosan: Shina protektori naqshlarining qoldiq balandligi N2; N3; 03; 04 toifadagi avtotransport vositalari uchun - 1,0 mm dan kam bolsa foydalanish taqiqlanadi."
question_310,"Mexanik transport vositalari va uning tirkamalarining egalari texnik holatidan qati nazar, xarid qilgan (olgan) paytdan boshlab qancha muddat mobaynida DYHX xizmatida ro'yxatdan o'tkazishlari kerak?","{""2 kun"",""10 kun"",""5 kun"",""15 kun"",""30 kun""}",1,https://postimg.cc/Dmfk0bYv,300,,"YHQ 29-bobi 174-bandining ikkinchi xatboshisiga asosan: Mexanik transport vositalari va tirkamalar «Tranzit» ro yxatlash belgisining amal qilish vaqti ichida yoki xarid qilingan, shuningdek bojxonada rasmiylashtirilgan vagtdan boshlab 10 kun mobaynida DYHXXda ro yxatdan o'tkazilishi kerak."
question_311,Quruq yolda darhol to'xtash uchun nima qilish lozim?,"{""Ulagichni ajratish, shundan keyin darhol tormoz pedalini bosish"",""Uzatmani almashtirish va tormoz pedalini keskin bosish"",""Tormoz pedalini ulagichni ajratmasdan bosish""}",2,https://postimg.cc/Dmfk0bYv,300,,"Keskin tormoz berish - bu birdan paydo bo'lgan yoki kech ko'rib qolingan to'siqqa kelib urilishining oldini olish uchun katta intensivlik (jadallik) bilan tormoz berish tushuniladi. Shu bois, masalan yosh bolaning yo'lda birdan paydo bo lish ehtimolini inobatga olgan holda haydovchi keskin tormoz berish vaqtida o'zini qanday tuta olishini bilishi lozim. Bunda quyidagi usullar mavjud: rul chambaragini ikki qo lingiz bilan mahkam ushlang, avtomobil g'ildiraklarini blokirovka qilman chunki g'ildiraklarning uzunasiga sirpanishi tormoz vo'lini gisqartirmaydi;"
question_312,Bu belgi nimani bildiradi?,"{""Tola vazni 3,5 tonnadan ortiq bolgan yuk avtomobilining majburiy harakat yonalishini"",""Faqat yuk avtomobillari uchun harakat yonalishini"",""Yuk avtomobillari, traktorlar, oziyurar mashinalar uchun, agar chorrahada yonalishlardan birida harakatlanish taqiqlangan bolsa, tavsiya etiladigan harakat yo'nalishini"",""Shaharlararo yuk tashuvchi yuk avtomobillarining harakat yo'nalishini""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-312.jpg,300,,"YHQ 1-ilovasining 5-bo'limidagi 5.30.2 «Yuk avtomobillari uchun harakatlanish yo'nalishi» belgisiga asosan, yuk avtomobillari haydovchilariga eng qulay yolni ko'rsatadi va shu yol bo yicha harakatlanishni tavsiya etadi."
question_313,Ushbu yol belgisi oldinda nima borligidan ogohlantiradi:,"{""Ko'prik yoki solda kechimi bo'lmagan suv to'siqli yol qismi borligidan"",""Suv to'siqli yol qismida ko'tarma ko'prik borligidan"",""Yol anhor yoqasiga yoki biror-bir suv havzasining qirg'og'iga chiqiladigan joyi borligidan""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-313.jpg,300,,"YHQ 1-ilovasi 1-bo""limining o'n beshinchi xatboshisiga asosan: 1.10. «Sohilga chiqish». Daryo yoki suv havzasi girg'og'iga chiqishni bildi di"
question_314,Avtomobillar chorrahani quyidagi tartibda kesib otadilar:,"{""Qizil chorrahaga kiradi va ko k avtomobilni o'tkazib yuborish uchun to'xtaydi va ayni vaqtda yashil avtomobil chorrahani kesib o'tadi; ko'k; qizil burilishni tugallaydi"",""Qizil, ko'k, yashil"",""Ko'k, yashil, qizil""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-314.jpg,300,,"YHQ 16-bobi 105-bandiga asosan: Teng ahamiyatga ega bolgan yollar kesishgan chorrahada relssiz transport vositasining haydovchisi o'ngdan yaqinlashayotgan transport vositalariga yo'l berishi shart. Bu qoidaga tramvay haydovchilari ham o'zaro amal qilishlari kerak. Bunday chorrahalarda keyingi harakat yo nalishidan qat'iy nazar, tramvay relssiz transport vositalariga nisbatan oldin o tish huquqiga ega bo ladi."
question_315,Chorrahadan uchinchi bolib kim o'tadi?,"{""Yashil avtomobil"",""Ko'k avtomobil"",""Qizil avtomobil""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-315.jpg,300,,"YHQ 16-bobi 105-bandiga asosan: Teng ahamiyatga ega bolgan yollar kesishgan chorrahada relssiz transport vositasining haydovchisi o'ngdan yaqinlashayotgan transport vositalariga yo'l berishi shart. Bu qoidaga tramvay haydovchilari ham o'zaro amal qilishlari kerak. Bunday chorrahalarda keyingi harakat yo nalishidan qat'iy nazar, tramvay relssiz transport vositalariga nisbatan oldin o tish huquqiga ega bo ladi."
question_316,Yengil avtomobil haydovchilarining qaysi biri aholi punktlarida harakatlanish qoidalarini buzmoqda?,"{""Faqat «Б» avtomobil haydovchisi"",""Ikkalasi ham buzmoqda"",""Ikkalasi ham buzmayapti""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-316.jpg,300,,"YHQ 10-bobi 67-bandi 2-xatboshiga asosan, aholi punktlarida Qoidalarning 69, 123, 161 bandlaridagi talablarni hisobga olgan holda haydovchilar o'zlariga qulay bolgan harakatlanish bo lagidan foydalanishlari mumkin. Biroq, bir yo nalishdagi uch va undan ortiq tasmali har ganday yolda chetki chap qatorni harakat serqatnovligi sababli boshqa bo laklar band bolgan hollarda, shuningdek, quvib otish, chapga burilish yoki qayrilib olishga, yuk avtomobillariga faqat chapga burilish yoki qayrilib olish uchun chetki chap gatorni egallashga ruxsat etiladi."
question_317,Haydovchi harakat tezligini tanlashda nimani hisobga olishi kerak?,"{""Harakatning serqatnovligini, transport vositasi va yukning xususiyati va holatini"",""Yol va ob-havo sharoitini"",""Barcha sanab o'tilgan omillarni""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 11-bobi 77-bandining birinchi xatboshisiga asosan: Haydovchi harakatning serqatnovligini, transport vositasi va yukning xususiyati hamda holatini, yo'l va ob-havo sharoitini, shuningdek harakatlanish yo nalishidagi ko'rinishni hisobga olgan holda transport vositasi tezligini belgilangandan oshirmasdan boshqarishi kerak."
question_318,Ushbu joyda to'xtab turishga ruxsat etiladimi?,"{""Ruxsat etiladi"",""Taqiqlanadi""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-318.jpg,300,,"YHQ 1-ilovasi 3-Bo limining qirq uchinchi xatboshisiga asosan: 3.16, 3.20, 3.22, 3.24, 3.26 - 3.30 belgilarining ta'siri belgi o'rnatilgan joydan keyingi eng yaqin chorrahagacha, ular bo'lmaganda - aholi punktining oxirigacha ta'siri qiladi. Yondosh hududlardan yolga chiqish joylarida yoki yo Ining dala, o'rmon yo llari va boshqa doimiy harakatlanish, o tib ketish uchun moljallanmagan yo llar bilan kesishgan (tutashgan) joylarida, ularning oldida tegishli belgilar o'rnatilmagan bo'lsa, bu belgilarning ta'siri yo qolmaydi."
question_319,Haydovchi avtopoyezd harakatining eng keng bolagini aniqlashda nimani hisobga olishi kerak?,"{""Faqat kengligi boyicha avtopoyezdning o'lchamlarini"",""Kengligi bo yicha transport vositasining o'lchamlarini, shuningdek, tirkamaning chayqalishini hamda uning burilish markaziga siljishini""}",1,https://postimg.cc/Dmfk0bYv,300,,"Yakka avtomobil boshqarishning barcha uslublari avtopoezd uchun qo llanilishi mumkin, biroq uning katta vazni va gabaritlari (tashqi o'lchami) bois bir qator xossalar bor. Avtopoezd - bu bitta yarim tirkama yoxud bir yoki bir necha tirkamali shatakchi transport vositasidir. Harakat vaqtida tirkama doim shatakchi avtomobilning harakat yo lidan chetga siljib turadi va quvib o'tish hamda qarama-qarshi yo nalishdagi harakat uchun xavf-xatar tug'diradi. Avtopoezdning manyovr qilishi yakka avtomobilga nisbatan yomonroq. Burilish vaqtida avtopoezd burilish markazi tomon siljiyda va avtopoez harakat bo'lagi kengayishini haydovchi inobatga olishi lozim."
question_320,Yengil avtomobillarning oldingi orindig ida bolalarni tashishga ruxsat etiladimi?,"{""7 yoshdan kichiq bo'lmagan bolalarni tashishga ruxsat etiladi"",""12 yosh va undan katta bolgan bolalarni tashishga ruxsat etiladi"",""Katta yoshli yo lovchi bolganda yoshidan qat'i nazar ruxsat etiladi""}",1,https://postimg.cc/Dmfk0bYv,300,,"YHQ 26-bobi 159-bandining beshinchi xatboshisiga asosan, odamlarni tashish quyidagi hollarda taqiqlanadi: 12 yoshga to'lmagan bolalarni mototsikl, elektromototsikl, moped va skuterning orqa o'rindig'ida, shuningdek, bolalarni ushlab turuvchi maxsus qurilma o'rnatilmagan transport vositasining old o'rindig'ida;"
question_321,"Yolovchilarga haydovchi transport vositasini boshqarayotganda, uni chalg'itishga ruxsat etiladimi?","{""Ruxsat etiladi"",""Belgilangan yonalishdagi transport vositalarida faqat bir martalik chiptalar sotib olish uchun ruxsat etiladi"",""Taqiqlanadi""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 5-bobi 24-bandining birinchi xatboshisiga asosan, yo'lovchilarga quyidagilar taqiqlanadi: transport vositasi harakatlanayotgan vaqtda haydovchini boshqarishdan chalg'itish va unga xalaqit berish."
