question,question_cyrl,answers,answers_cyrl,correct_answer,image_url,category,time_limit,audio_url,audio_url_cyrl,explanation_text,explanation_text_cyrl
Qizil avtomobil qaysi yo'nalishlarda qayrilib olishga ruxsat beriladi?,Қизил автомобил қайси йўналишларда қайрилиб олишга рухсат бэрилади?,"{""Birinchi yo'nalishda"",""Ikkinchi yo'nalishda"",""Ikkala yo'nalishlarda ham qayrilib olish taqiqlangan""}","{""Биринчи йўналишда"",""Иккинчи йўналишда"",""Иккала йўналишларда ҳам қайрилиб олиш тақиқланган""}",2,https://ptest.uz/images/3e79283e-6181-4c28-9c43-ebdfc6fae719.webp,Bilet 51-60,300,,,,
Qaysi avtomobil haydovchisi qoidani buzmay harakatlanmoqda?,Қайси автомобил ҳайдовчиси қоидани бузмай ҳаракатланмоқда?,"{""Chapdagi rasmda"",""O'ngdagi rasmda"",""Ikkala rasmda""}","{""Чапдаги расмда"",""Ўнгдаги расмда"",""Иккала расмда""}",0,https://ptest.uz/images/03e2dc56-2b3d-41a9-bd1f-e63d1e5b5caf.webp,Bilet 51-60,300,,,,
Qaysi Javobda belgining nomi to'g'ri ko'rsatilgan?,Қайси Жавобда белгининг номи тўғри кўрсатилган?,"{""Otda yurish yo'li"",""Otda harakatlanish"",""Otda yurish taqiqlanadi""}","{""Отда юриш йўли"",""Отда ҳаракатланиш"",""Отда юриш тақиқланади""}",0,https://ptest.uz/images/b03f33d9-6a4f-4f5d-b7d5-a386751822ed.webp,Bilet 51-60,300,,,,
Qizil avtomobil haydovchisi yaqinlashib kelayotgan poezdini o'tkazib yuborish uchun to'g'ri to'xtadimi?,Қизил автомобиль ҳайдовчиси яқинлашиб келаётган поездини ўтказиб юбориш учун тўғри тўхтадими?,"{""To'g'ri to'xtadi"",""Noto'g'ri to'xtadi""}","{""Тўғри тўхтади"",""Нотўғри тўхтади""}",1,https://ptest.uz/images/01c8d40f-7da7-4d86-ac75-514f428b0fe3.webp,Bilet 51-60,300,,,,
Miniladigan uy hayvonlarini boshqarishga necha yoshdan ruxsat etiladi?,Миниладиган уй ҳайвонларини бошқаришга нэча ёшдан рухсат этилади?,"{""12 yosh"",""14 yosh"",""16 yosh"",""18 yosh""}","{""12 ёш"",""14 ёш"",""16 ёш"",""18 ёш""}",1,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Velosipedni boshqarishga necha yoshdan ruxsat etiladi?,Вэлосипэдни бошқаришга нэча ёшдан рухсат этилади?,"{""12 yosh"",""14 yosh"",""16 yosh"",""18 yosh""}","{""12 ёш"",""14 ёш"",""16 ёш"",""18 ёш""}",1,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Qaysi yo'nalish bo'yicha chapga burilishga ruxsat etiladi?,Қайси йўналиш бўйича чапга бурилишга рухсат этилади?,"{""Faqat 1-yo'nalish"",""Faqat 2-yo'nalish"",""Har ikki yo'nalishlarga taqiqlanadi"",""Barcha yo'nalishlarga""}","{""Фақат 1-йўналиш"",""Фақат 2-йўналиш"",""Ҳар икки йўналишларга тақиқланади"",""Барча йўналишларга""}",1,https://ptest.uz/images/4b51ccce-7b63-4801-9ee3-42d9ebe3c0a5.webp,Bilet 51-60,300,,,,
Qaysi transport vositasi o'ngga to'g'ri burilmoqda?,Қайси транспорт воситаси ўнгга тўғри бурилмоқда?,"{""Mototsikl"",""Sariq va yashil avtomobil"",""Oq avtomobil"",""Barchasi to'g'ri burilmoqda""}","{""Мотоцикл"",""Сариқ ва яшил автомобил"",""Оқ автомобил"",""Барчаси тўғри бурилмоқда""}",2,https://ptest.uz/images/ff0d8931-b99e-467a-a965-18abaccea217.webp,Bilet 51-60,300,,,,
Qaysi transport vositasi o'ngga to'g'ri burilmoqda?,Қайси транспорт воситаси ўнгга тўғри бурилмоқда?,"{""Oq va sariq avtomobil"",""Qizil va oq avtomobil"",""Sariq va yashil avtomobil"",""Oq avtomobil"",""Barcha avtomobillar""}","{""Оқ ва сариқ автомобил"",""Қизил ва оқ автомобил"",""Сариқ ва яшил автомобил"",""Оқ автомобил"",""Барча автомобиллар""}",3,https://ptest.uz/images/fbfb68e9-1509-4c2e-a649-c468942b7b88.webp,Bilet 51-60,300,,,,
"Aholi yashash joylaridan tashqaridagi ikki tomonlama harakat tashkil etilgan ikki tasmali yo'llarda tezligini soatiga 50 kilometrdan oshirishi mumkin bo'lmagan, shuningdek, uzunligi 7 metrdan ortiq bo'lgan transport vositalarining (transport vositalarining tarkibi) haydovchilari o'zi va oldida harakatlanayotgan transport vositasi orasida qancha masofani saqlashlari kerak?","Аҳоли яшаш жойларидан ташқаридаги икки томонлама ҳаракат ташкил этилган икки тасмали йўлларда тэзлигини соатига 50 киломэтрдан ошириши мумкин бўлмаган, шунингдэк, узунлиги 7 мэтрдан ортиқ бўлган транспорт воситаларининг (транспорт воситаларининг таркиби) ҳайдовчилари ўзи ва олдида ҳаракатланаётган транспорт воситаси орасида қанча масофани сақлашлари кэрак?","{""3 metr"",""5 metr"",""Haydovchi o'zidan oldinda harakatlanayotgan transport vositasi keskin tormoz berganda, to'qnashib ketmaslik kafolatini beradigan darajadagi oraliq masofani"",""Ularni quvib o'tayotgan transport vositalari oldin egallagan qatoriga bemalol qayta tizilishi uchun imkon beradigan masofani saqlashlari kerak""}","{""3 мэтр"",""5 мэтр"",""Ҳайдовчи ўзидан олдинда ҳаракатланаётган транспорт воситаси кэскин тормоз бэрганда, тўқнашиб кэтмаслик кафолатини бэрадиган даражадаги оралиқ масофани"",""Уларни қувиб ўтаётган транспорт воситалари олдин эгаллаган қаторига бэмалол қайта тизилиши учун имкон бэрадиган масофани сақлашлари кэрак""}",3,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Ushbu belgi nimani bildiradi?,Ушбу белги нимани билдиради?,"{""Tik balandlik"",""Tik nishablik""}","{""Тик баландлик"",""Тик нишаблик""}",0,https://ptest.uz/images/4a89a429-0e06-40aa-b6a6-e62cefe07d5d.webp,Bilet 51-60,300,,,,
Velosipedchilarga velosiped yo'lkasi bo'lganda qatnov qismidan harakatlanishga ruxsat etiladimi?,Велосипедчиларга велосипед йўлкаси бўлганда қатнов қисмидан ҳаракатланишга рухсат этиладими?,"{""Ruxsat etiladi"",""Boshqa harakat qatnashchilariga xalaqit bermasa ruxsat etiladi"",""Taqiqlanadi""}","{""Рухсат этилади"",""Бошқа ҳаракат қатнашчиларига халақит бермаса рухсат этилади"",""Тақиқланади""}",2,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
"Vazirlar Mahkamasining 172-sonli qaroriga muvofiq, Yo'l harakati qoidalari nechta banddan iborat?","Вазирлар Маҳкамасининг 172-сонли қарорига мувофиқ, Йўл ҳаракати қоидалари нэчта банддан иборат?","{""184"",""186"",""216"",""220""}","{""184"",""186"",""216"",""220""}",1,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Miltillovchi qizil ishora?,Милтилловчи қизил ишора?,"{""Harakatni taqiqlaydi"",""Keskin tormoz bermasdan to'xtashga ulgura olmaydigan haydovchilarga harakatlanishni davom ettirishga ruxsat etiladi"",""Harakatlanishga ruxsat beradi""}","{""Ҳаракатни тақиқлайди"",""Кэскин тормоз бэрмасдан тўхташга улгура олмайдиган ҳайдовчиларга ҳаракатланишни давом эттиришга рухсат этилади"",""Ҳаракатланишга рухсат бэради""}",0,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Qaysi avtomobil haydovchisi qoidani buzmasdan harakatlanmoqda?,Қайси автомобил ҳайдовчиси қоидани бузмасдан ҳаракатланмоқда?,"{""Ko'k avtomobil haydovchisi"",""Qizil avtomobil haydovchisi"",""Ikkala avtomobil haydovchilari"",""Har ikkala avtomobil haydovchilari qoidani buzmoqda""}","{""Кўк автомобил ҳайдовчиси"",""Қизил автомобил ҳайдовчиси"",""Иккала автомобил ҳайдовчилари"",""Ҳар иккала автомобил ҳайдовчилари қоидани бузмоқда""}",0,https://ptest.uz/images/d671d2a5-f06e-4a0b-97ae-76db1a206446.webp,Bilet 51-60,300,,,,
Ushbu belgi o'rnatiladi:,Ушбу белги ўрнатилади:,"{""“Bolalar uyi” yoki oromgohlari oldidan o'tgan yo'l qismlarida o'rnatiladi"",""Maktab yoki maktabgacha talim muassasalari oldida"",""Ko'zi ojiz piyodalar harakatlanish ehtimoli ko'p bo'lgan yo'l qismlarida o'rnatiladi""}","{""“Болалар уйи” ёки оромгоҳлари олдидан ўтган йўл қисмларида ўрнатилади"",""Мактаб ёки мактабгача таълим муассасалари олдида"",""Кўзи ожиз пиёдалар ҳаракатланиш эҳтимоли кўп бўлган йўл қисмларида ўрнатилади""}",1,https://ptest.uz/images/fbc30181-ff89-4edf-8d4c-aafc85a482fd.webp,Bilet 51-60,300,,,,
Ko'k avtomobil haydovchisiga avtoturargohga kirishga ruxsat etiladimi?,Кўк автомобил ҳайдовчисига автотураргоҳга киришга рухсат этиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi""}","{""Рухсат этилади"",""Тақиқланади""}",1,https://ptest.uz/images/3a4ecc31-d56f-425d-b362-9b09fb58c2cf.webp,Bilet 51-60,300,,,,
Aholi punktlaridan tashqarida quvib o'tishda qanday ogohlantirish ishoralaridan foydalanish mumkin?,Аҳоли пунктларидан ташқарида қувиб ўтишда қандай огоҳлантириш ишораларидан фойдаланиш мумкин?,"{""Faralarning uzoqni yorituvchi chiroqlaridan"",""Tovushli ishoralardan"",""1 va 2""}","{""Фараларнинг узоқни ёритувчи чироқларидан"",""Товушли ишоралардан"",""1 ва 2""}",2,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Ushbu vaziyatda oxirgi bo'lib kim o'tadi? Piyodalarga qatnov qismidan kesib o'tishga ruxsat etiladimi ?,Ушбу вазиятда охирги бўлиб ким ўтади? Пиёдаларга қатнов қисмидан кесиб ўтишга рухсат этиладими ?,"{""Ruxsat etiladi"",""Taqiqlanadi"",""Barcha holatda ruxsat etiladi"",""Oq avtomobil""}","{""Рухсат этилади"",""Тақиқланади"",""Барча ҳолатда рухсат этилади"",""Оқ автомобил""}",1,https://ptest.uz/images/4e5e3eff-0007-46be-ace0-4f461544cd40.webp,Bilet 51-60,300,,,,
Qaysi rasmda to'rt tasmali yo'l ko'rsatilgan?,Қайси расмда тўрт тасмали йўл кўрсатилган?,"{""Birinchi"",""Birinchi va ikkinchi"",""Ikkinchi va uchinchi"",""Barchasida""}","{""Биринчи"",""Биринчи ва иккинчи"",""Иккинчи ва учинчи"",""Барчасида""}",3,https://ptest.uz/images/0fad6563-2520-4a9f-ad81-238d74446a58.webp,Bilet 51-60,300,,,,
Ushbu yo'l belgisi chorahalarda o'nga burilayotgan relezsiz transport voisitalariga svetaforning qaysi ishorasida harakatlanishga ruhsat etiladi ?,Ушбу йўл белгиси чораҳаларда ўнга бурилаётган релезсиз транспорт воиситаларига светафорнинг қайси ишорасида ҳаракатланишга руҳсат этилади ?,"{""Qizil ishora"",""Sariq ishora"",""Yashil ishora"",""Ko'rsatilgan barchasi""}","{""Қизил ишора"",""Сариқ ишора"",""Яшил ишора"",""Кўрсатилган барчаси""}",3,https://ptest.uz/images/14bdb389-59ce-45b8-943b-5725968571e0.webp,Bilet 51-60,300,,,,
Avtomobilda bolalarni himoya qilish tizimini joylashtirish uchun qaysi joy eng xavfsiz hisoblanadi?,Автомобилда болаларни ҳимоя қилиш тизимини жойлаштириш учун қайси жой энг хавфсиз ҳисобланади?,"{""Orqa o'rta o'rindiq"",""Oldi o'rindiq"",""Haydovchi orqasidagi o'rindiq""}","{""Орқа ўрта ўриндиқ"",""Олди ўриндиқ"",""Ҳайдовчи орқасидаги ўриндиқ""}",0,https://ptest.uz/images/b5629abb-d171-408f-a08c-58ed3ff442d0.webp,Bilet 51-60,300,,,,
Ushbu yo'l belgisi qanday nomlanadi?,Ушбу йўл белгиси қандай номланади?,"{""Shanba, yakshanba va bayram kunlari"",""Hafta kunlari"",""Ish kunlari""}","{""Шанба, якшанба ва байрам кунлари"",""Ҳафта кунлари"",""Иш кунлари""}",0,https://ptest.uz/images/ab1188bb-3caf-49b9-9398-14209c56da25.webp,Bilet 51-60,300,,,,
Transport vositasi haydovchisi tomonidan chiqarilgan havotadi etanol bug'lari kontsentrasiyasi qancha miqdorni ko'rsatgan hollarda DYHXX xodimi haydovchiga nisbatan alkogolli ichimlik estemol qilganligi fakti yuzasidan mamuriy bayonnoma rasmiylashtiradi,Транспорт воситаси ҳайдовчиси томонидан чиқарилган ҳавотади этанол буғлари контсентрасияси қанча миқдорни кўрсатган ҳолларда ДЙҲХХ ходими ҳайдовчига нисбатан алкоголли ичимлик эстеъмол қилганлиги факти юзасидан маъмурий баённома расмийлаштиради,"{""Puflangan havoning bir litrida 0,105 milligramm va undan yuqori bo'lgan hallorda"",""Puflangan havoning bir litrida 0,135 milligramm va undan yuqori bo'lgan hallorda"",""Puflangan havoning bir litrida 0,255 milligramm va undan yuqori bo'lgan hallorda""}","{""Пуфланган ҳавонинг бир литрида 0,105 миллиграмм ва ундан юқори бўлган ҳаллорда"",""Пуфланган ҳавонинг бир литрида 0,135 миллиграмм ва ундан юқори бўлган ҳаллорда"",""Пуфланган ҳавонинг бир литрида 0,255 миллиграмм ва ундан юқори бўлган ҳаллорда""}",1,https://ptest.uz/images/046f48a9-c5f4-4b7a-9a3a-214dfdfa93b1.webp,Bilet 51-60,300,,,,
Ushbu qora transport vositasining haydovchisi yo'nalishni o'zgartirish qanday nomlanadi?,Ушбу қора транспорт воситасининг ҳайдовчиси йўналишни ўзгартириш қандай номланади?,"{""Manyovr qilish"",""Bo'laklar sonini o'zgartish"",""Hafli harakatlanish"",""Avariya holatini keltirish"",""Barcha javoblar to'gri""}","{""Манёвр қилиш"",""Бўлаклар сонини ўзгартиш"",""Ҳафли ҳаракатланиш"",""Авария ҳолатини келтириш"",""Барча жавоблар тўгри""}",3,https://ptest.uz/images/c6887865-9975-42d2-ac01-c4836f2bbe59.webp,Bilet 51-60,300,,,,
Qaysi yo'nalish bo'yicha harakatlanishga ruxsat berilgan?,Қайси йўналиш бўйича ҳаракатланишга рухсат берилган?,"{""Faqat «A»"",""Faqat «B»"",""Har ikki yo'nalishda mumkin"",""Har ikki yo'nalishda taqiqlanadi""}","{""Фақат «А»"",""Фақат «B»"",""Ҳар икки йўналишда мумкин"",""Ҳар икки йўналишда тақиқланади""}",1,https://ptest.uz/images/21539512-5ed8-4f58-a5a7-c62dc47bbb92.webp,Bilet 51-60,300,,,,
Qaysi javobda yo'l belgilari guruhlarining ketma-ketligi to'g'ri ko'rsatilgan?,Қайси жавобда йўл белгилари гуруҳларининг кетма-кетлиги тўғри кўрсатилган?,"{""Taqiqlovchi, Imtiyoz, Buyuruvchi, Axborot-ko'rsatkich, Ogohlantiruvchi, Servis, Qo'shimcha axborot"",""Ogohlantiruvchi, Imtiyoz, Taqiqlovchi, Buyuruvchi, Axborot-ko'rsatkich, Servis, Qo'shimcha axborot"",""Ogohlantiruvchi, Imtiyoz, Buyuruvchi, Taqiqlovchi, Axborot-ko'rsatkich, Servis, Qo'shimcha axborot"",""Yuqoridagi barcha javoblar to'g'ri""}","{""Тақиқловчи, Имтиёз, Буюрувчи, Ахборот-кўрсаткич, Огоҳлантирувчи, Сервис, Қўшимча ахборот"",""Огоҳлантирувчи, Имтиёз, Тақиқловчи, Буюрувчи, Ахборот-кўрсаткич, Сервис, Қўшимча ахборот"",""Огоҳлантирувчи, Имтиёз, Буюрувчи, Тақиқловчи, Ахборот-кўрсаткич, Сервис, Қўшимча ахборот"",""Юқоридаги барча жавоблар тўғри""}",1,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Ko'k avtomobil haydovchisi qaysi yo'nalishlarda harakatlanishga ruxsat etilmaydi?,Кўк автомобил ҳайдовчиси қайси йўналишларда ҳаракатланишга рухсат этилмайди?,"{""Faqat 1"",""Faqat 2"",""Faqat 1, 3, 4 yo'nalishlarda"",""Barcha yo'nalishlarda""}","{""Фақат 1"",""Фақат 2"",""Фақат 1, 3, 4 йўналишларда"",""Барча йўналишларда""}",2,https://ptest.uz/images/d9b171b3-94d9-40dc-b0bf-cb4cc33da5a5.webp,Bilet 51-60,300,,,,
Ushbu belgi qaysi moddalarga kiradi?,Ушбу белги қайси моддаларга киради?,"{""Toksik moddalar"",""Organik peroksidlar"",""Oksidlovchi moddalar""}","{""Токсик моддалар"",""Органик пероксидлар"",""Оксидловчи моддалар""}",2,https://ptest.uz/images/f7aef5cd-cab6-4dcd-a82c-ca5588769c16.webp,Bilet 51-60,300,,,,
Yo'l patrul hizmat hodimlariga yo' l harakat qatnashchilari bilan o'zaro munosabatlari va maxsuz moslamalardan foydalanishda nizom to'grisidagi qonunda qanday tartib qo'yilgan ?,Йўл патруль ҳизмат ҳодимларига йў л ҳаракат қатнашчилари билан ўзаро муносабатлари ва махсуз мосламалардан фойдаланишда низом тўгрисидаги қонунда қандай тартиб қўйилган ?,"{""Yo'l transport hodisasini oldini olish va harakat hafsizligini taminlash"",""Maxsuz tadbirlar o'tqazish"",""Taqib qilish"",""Kuzatish"",""Ko'rsatilgan barcha javoblar""}","{""Йўл транспорт ҳодисасини олдини олиш ва ҳаракат ҳафсизлигини таминлаш"",""Махсуз тадбирлар ўтқазиш"",""Тақиб қилиш"",""Кузатиш"",""Кўрсатилган барча жавоблар""}",4,https://ptest.uz/images/50bb879b-2325-489f-8318-8bbb06e9cde9.webp,Bilet 51-60,300,,,,
Ko'rsatilgan yo'l belgilarining qaysi birida eng kam tezlikda harakatlanish kerak ?,Кўрсатилган йўл белгиларининг қайси бирида энг кам тезликда ҳаракатланиш керак ?,"{""Chapdagi belgida"",""O'ngdagi belgida"",""Har ikkisida""}","{""Чапдаги белгида"",""Ўнгдаги белгида"",""Ҳар иккисида""}",1,https://ptest.uz/images/39a57172-587a-45c2-939c-9f08205cb544.webp,Bilet 51-60,300,,,,
Belgilangan yo'nalishlarda harakatlanishga ruxsat etiladimi?,Белгиланган йўналишларда ҳаракатланишга рухсат этиладими?,"{""Faqat o'ngga ruxsat etiladi"",""Faqat chapga ruxsat etiladi"",""Har ikkisiga ruxsat etiladi""}","{""Фақат ўнгга рухсат этилади"",""Фақат чапга рухсат этилади"",""Ҳар иккисига рухсат этилади""}",2,https://ptest.uz/images/7f8e5e60-18ad-46d8-9927-85ba106331c8.webp,Bilet 51-60,300,,,,
Harakatlanish tartibini ko'rsating: Ushbu yo'l belgisi chorahalarda o'nga burilayotgan relezsiz transport voisitalariga svetaforning qaysi ishorasida harakatlanishga ruhsat etiladi ?,Ҳаракатланиш тартибини кўрсатинг: Ушбу йўл белгиси чораҳаларда ўнга бурилаётган релезсиз транспорт воиситаларига светафорнинг қайси ишорасида ҳаракатланишга руҳсат этилади ?,"{""Qizil ishora"",""Sariq ishora"",""Yashil ishora"",""Ko'rsatilgan bachasi""}","{""Қизил ишора"",""Сариқ ишора"",""Яшил ишора"",""Кўрсатилган бачаси""}",3,https://ptest.uz/images/f130801f-fbb7-4dbe-a22c-94ca987fad8c.webp,Bilet 51-60,300,,,,
Aholi punktlarida quvib o'tishda qanday ogohlantirish ishoralaridan foydalanish mumkin?,Аҳоли пунктларида қувиб ўтишда қандай огоҳлантириш ишораларидан фойдаланиш мумкин?,"{""Faralarning uzoqni yorituvchi chiroqlaridan"",""Tovushli ishoralardan"",""1 va 2""}","{""Фараларнинг узоқни ёритувчи чироқларидан"",""Товушли ишоралардан"",""1 ва 2""}",0,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
