question,question_cyrl,answers,answers_cyrl,correct_answer,image_url,category,time_limit,audio_url,audio_url_cyrl,explanation_text,explanation_text_cyrl
Mazkur yo'l belgisi:,Мазкур ё’л белгиси:,"{""Doimiy belgi hisoblanadi"",""Vaqtinchalik belgi hisoblanadi"",""Mavsumiy belgi hisoblanadi""}","{""Доимий белги ҳисобланади"",""Вақтинчалик белги ҳисобланади"",""Мавсумий белги ҳисобланади""}",1,https://ptest.uz/images/51a1c04e-c9b3-44b4-8c1e-01edfbaad301.webp,Bilet 51-60,300,,,,
O'zib ketish deb nimaga aytiladi?,Ўзиб кетиш деб нимага айтилади?,"{""Transport vositasining bir yo'nalishda transport vositasi tezligidan ortiq tezlikda harakatlanishi"",""Qarama - qarshi yo'nalishda harakatlanish uchun mo'ljallangan tasmaga chiqib,so'ngra ilgari egallagan qatoriga qaytib o'tish bilan bog'liq bo'lgan harakat"",""Kam tezlik bilan qo'shni qatorda harakatlanayotgan bir yoki bir nechta transport vositasidan o'zib ketish""}","{""Транспорт воситасининг бир ё’налишда транспорт воситаси тезлигидан ортиқ тезликда ҳаракатланиши"",""Қарама - қарши ё’налишда ҳаракатланиш учун мўлжалланган тасмага чиқиб,сўнгра илгари егаллаган қаторига қайтиб ўтиш билан боғлиқ бўлган ҳаракат"",""Кам тезлик билан қўшни қаторда ҳаракатланаётган бир ёки бир нечта транспорт воситасидан ўзиб кетиш""}",0,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Oq-qizil (1.14.4 zebra) yo'l chizig'i qandayjoylarda piyodalar o'tish joyini belgilash uchunchiziladi?,Оқ-қизил (1.14.4 зебра) ё’л чизиғи қандайжойларда пиёдалар ўтиш жойини белгилаш учунчизилади?,"{""Piyodalar gavjum bo'lgan joylarda"",""Savdo, madaniy-maishiy xizmatko'rsatish binolari oldida"",""Maktab va maktabgacha talimmuassasalari oldida"",""Barcha javoblar to'g'ri""}","{""Пиёдалар гавжум бўлган жойларда"",""Савдо, маданий-маиший хизматкўрсатиш бинолари олдида"",""Мактаб ва мактабгача талиммуассасалари олдида"",""Барча жавоблар тўғри""}",2,https://ptest.uz/images/04201225-7f83-459e-9685-7a09ab31fcfc.webp,Bilet 51-60,300,,,,
Transport vositalarining qayrilib olishjoylarida va unga etmasdan yoki o'tib qanchadankam masofada to'xtashi taqiqlanadi?,Транспорт воситаларининг қайрилиб олишжойларида ва унга етмасдан ёки ўтиб қанчаданкам масофада тўхташи тақиқланади?,"{""40 metr"",""45 metr"",""30 metr"",""50 metr""}","{""40 метр"",""45 метр"",""30 метр"",""50 метр""}",2,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
To'siq deb nimaga aytiladi?,Тўсиқ деб нимага айтилади?,"{""Yo'lning qatnov qismida harakatsiz holda bo'lgan jism"",""Tirbandlik tufayli qatnov qismida to'xtab turgan transport vositasi"",""Yo'l harakati xavfsizligiga xavf soluvchi har qanday omil""}","{""Ё’лнинг қатнов қисмида ҳаракатсиз ҳолда бўлган жисм"",""Тирбандлик туфайли қатнов қисмида тўхтаб турган транспорт воситаси"",""Ё’л ҳаракати хавфсизлигига хавф солувчи ҳар қандай омил""}",0,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
"Odam tashish uchun mo'ljallangan yuk avtomobiliyukhonasiga o'rnatilgan o'rindiqlar, yukhonapastki qismidan qancha balandlikdamahkamlangan bo'lishi kerak?","Одам ташиш учун мўлжалланган юк автомобилиюкҳонасига ўрнатилган ўриндиқлар, юкҳонапастки қисмидан қанча баландликдамаҳкамланган бўлиши керак?","{""0.3 - 0.5 metr"",""0.6 - 0.7 metr"",""0.8 - 0.9 metr""}","{""0.3 - 0.5 метр"",""0.6 - 0.7 метр"",""0.8 - 0.9 метр""}",0,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
"Engil avtomobilning tom qismiga o'rnatilgan yukxonasida yuk tashishdan, yukning uzunligi avtomobilning gabaritidan necha metrdan oshmasa tashishga yo'l qo'yiladi?","Енгил автомобилнинг том қисмига ўрнатилган юкхонасида юк ташишдан, юкнинг узунлиги автомобилнинг габаритидан неча метрдан ошмаса ташишга ё’л қўйилади?","{""2 metr"",""1 metr"",""1.2 metr"",""0.5 metr""}","{""2 метр"",""1 метр"",""1.2 метр"",""0.5 метр""}",3,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Piyodalar o'tish joyiga qancha masofa etmasdan to'xtash va to'xtab turishga ruxsat beriladi?,Пиёдалар ўтиш жойига қанча масофа етмасдан тўхташ ва тўхтаб туришга рухсат берилади?,"{""3 metr"",""5 metr"",""10 metr""}","{""3 метр"",""5 метр"",""10 метр""}",2,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Odam tashish uchun mo'ljallangan yuk avtomobili yuk xonasi bordlari balanligi :,Одам ташиш учун мўлжалланган юк автомобили юк хонаси бордлари баланлиги :,"{""0,70 metrdan kam bo'lmasligi kerak"",""1,0 metrdan kam bo'lmasligi kerak"",""1,3 metrdan kam bo'lmasligi kerak"",""1,5 metrdan kam bo'lmasligi kerak""}","{""0,70 метрдан кам бўлмаслиги керак"",""1,0 метрдан кам бўлмаслиги керак"",""1,3 метрдан кам бўлмаслиги керак"",""1,5 метрдан кам бўлмаслиги керак""}",2,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Kesishayotgan qatnov qismi chetiga qanchadankam masofa qolganda to'xtash taqiqlanadi?,Кесишаётган қатнов қисми четига қанчаданкам масофа қолганда тўхташ тақиқланади?,"{""40 metr"",""45 metr"",""30 metr""}","{""40 метр"",""45 метр"",""30 метр""}",2,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Quyidagi javoblardan qaysi birida «Yo'lovchi»atamasining to'g'ri tarifi ko'rsatilgan?,Қуйидаги жавоблардан қайси бирида «Ё’ловчи»атамасининг тўғри тарифи кўрсатилган?,"{""Transport vositasidagi barcha shaxslar"",""Transport vositasidagi(haydovchidan tashqari) shaxs,shuningdek transport vositasigakirayotgan(unga chiqib o'tirayotgan)aki transport vositasi danchiqayotgan(undan tushayotgan) shaxs"",""Har ikkala tarif to'g'ri""}","{""Транспорт воситасидаги барча шахслар"",""Транспорт воситасидаги(ҳайдовчидан ташқари) шахс,шунингдек транспорт воситасигакираётган(унга чиқиб ўтираётган)аки транспорт воситаси данчиқаётган(ундан тушаётган) шахш"",""Ҳар иккала тариф тўғри""}",1,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Mazkur yo'l belgisi: Harakatlanish qaysi yo‘nalishga ruxsat etilgan?,Мазкур ё’л белгиси: Ҳаракатланиш қайси ё’налишга рухсат етилган?,"{""Harakatlanish taqiqlanadi"",""Faqat to‘g‘riga"",""Faqat to‘g‘riga va o‘ngga"",""Barcha yo‘nalishda ruxsat etiladi""}","{""Ҳаракатланиш тақиқланади"",""Фақат тўғрига"",""Фақат тўғрига ва ўнгга"",""Барча ё’налишда рухсат етилади""}",0,https://ptest.uz/images/9e809bcf-31ec-4e68-b201-2e3a031b3c90.webp,Bilet 51-60,300,,,,
"Odam tashish uchun mo'ljallangan yuk avtomobili yukxonasiga o'rnatilgan o'rindiqlar, yukxona pastgi qismidan qancha balandlikda maxkamlangan bo'lishi kerak?","Одам ташиш учун мўлжалланган юк автомобили юкхонасига ўрнатилган ўриндиқлар, юкхона пастги қисмидан қанча баландликда махкамланган бўлиши керак?","{""0,3-0,5 metr"",""0,6-0,7 metr"",""0,8-0,9 metr""}","{""0,3-0,5 метр"",""0,6-0,7 метр"",""0,8-0,9 метр""}",0,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Mayoqchasi yokilangan transport vositasiga harakatni to'g'riga davom ettirishga ruxsat beriladimi?,Маёқчаси ёкиланган транспорт воситасига ҳаракатни тўғрига давом еттиришга рухсат бериладими?,"{""Ruxsat beriladi"",""Taqiqlanadi""}","{""Рухсат берилади"",""Тақиқланади""}",1,https://ptest.uz/images/6b8aeda1-56aa-4b77-ab46-1f8b3231c169.webp,Bilet 51-60,300,,,,
Tramvayni ko'rsatilganidek old qismidan yo'lni kesib o'tishga ruxsat beriladimi?,Трамвайни кўрсатилганидек олд қисмидан ё’лни кесиб ўтишга рухсат бериладими?,"{""Ruxsat beriladi"",""Taqiqlanadi"",""Istagan tomonidan ruxsat beriladi""}","{""Рухсат берилади"",""Тақиқланади"",""Истаган томонидан рухсат берилади""}",0,https://ptest.uz/images/54808f18-e88b-4e8f-82d3-34d2443d7a53.webp,Bilet 51-60,300,,,,
Qaysi avtomobilning xaydovchisi to'xtab turish qoidalarini buzmadi?,Қайси автомобилнинг хайдовчиси тўхтаб туриш қоидаларини бузмади?,"{""Qizil"",""Sarik"",""Xar ikkisi buzgan"",""Xech kim buzmadi""}","{""Қизил"",""Сарик"",""Хар иккиси бузганг"",""Хеч ким бузмади""}",2,https://ptest.uz/images/097cc01c-34a8-4ab5-a507-a80a5b2e633c.webp,Bilet 51-60,300,,,,
Ushbu yo'l belgisi qanday nomlanadi: Bir vaqtda qayrilishda qaysi transport vositasi yo'l berishi kerak?,Ушбу ё’л белгиси қандай номланади: Бир вақтда қайрилишда қайси транспорт воситаси ё’л бериши керак?,"{""Avtobus haydovchisi"",""Engil avtomobil haydovchisi"",""Bunday vaziyatda haydovchilar o'zaro kelishadilar""}","{""Автобус ҳайдовчиси"",""Енгил автомобил ҳайдовчиси"",""Бундай вазиятда ҳайдовчилар ўзаро келишадилар""}",0,https://ptest.uz/images/9d2c2f20-39d1-4c04-8c3c-a6185666653e.webp,Bilet 51-60,300,,,,
"Velosipedlarda yuk tashilganda gabaritidan bo'yiga va eniga qanchadan ortiq chiqib tursa, yuk tashish taqiqlanadi?","Велосипедларда юк ташилганда габаритидан бўйига ва енига қанчадан ортиқ чиқиб турса, юк ташиш тақиқланади?","{""0.3 m"",""0.4 m"",""0.5 m"",""1 m""}","{""0.3 м"",""0.4 м"",""0.5 м"",""1 м""}",2,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
"Choraxadan chapga burilmoqchisiz, sizning harakatingiz: Quyidagi shaxslarga xavfsizlik kamarini (kanstruksiyasida xavfsizlik kamari nazarda tutilgan transport vositalarida)taqmaslikga ruxsat beriladi:","Чорахадан чапга бурилмоқчисиз, сизнинг ҳаракатингиз: Қуйидаги шахсларга хавфсизлик камарини (канструксиясида хавфсизлик камари назарда тутилган транспорт воситаларида)тақмасликга рухсат берилади:","{""Avtomobilning orqa o'rindiqdagi 12 yoshgacha bo'lgan bolalarga"",""Xomilador ayollarga"",""Orqaga xarakatni amalga oshiryotgan xaydovchilarga"",""1 va 2 javoblar to'g'ri"",""Sanab o'tilgan barcha xollarda""}","{""Автомобилнинг орқа ўриндиқдаги 12 ёшгача бўлган болаларга"",""Хомиладор аёлларга"",""Орқага харакатни амалга оширётган хайдовчиларга"",""1 ва 2 жавоблар тўғри"",""Санаб ўтилган барча холларда""}",3,https://ptest.uz/images/e610bed3-1ad0-49e1-af11-c8a3ff699c9e.webp,Bilet 51-60,300,,,,
Ushbu belgilaridan qaysilari vaqtinchalik yo'l belgilari xisoblanadi:,Ушбу белгиларидан қайсилари вақтинчалик ё’л белгилари хисобланади:,"{""«1»va«4»"",""«2»va«3»"",""«Z»va«4»""}","{""«1»ва«4»"",""«2»ва«3»"",""«З»va«4»""}",1,https://ptest.uz/images/71c66a50-d5ca-44b5-bd1c-5b6668ac3535.webp,Bilet 51-60,300,,,,
Chorrahadan qaysi yo‘nalishda harakatlanishingizga ruxsat berilgan?,Чорраҳадан қайси ё’налишда ҳаракатланишингизга рухсат берилган?,"{""Faqat to‘g‘riga"",""To‘g‘riga va o‘ngga"",""Faqat o‘ngga""}","{""Фақат тўғрига"",""Тўғрига ва ўнгга"",""Фақат ўнгга""}",0,https://ptest.uz/images/a4ed4890-0f1c-4581-9b20-07fc4a35428e.webp,Bilet 51-60,300,,,,
Qaysi yo'l chizig'i maktablar oldidagi piyodalar o'tish joylarida qo'llaniladi?,Қайси ё’л чизиғи мактаблар олдидаги пиёдалар ўтиш жойларида қўлланилади?,"{""1-chiziq"",""2-chiziq"",""3-chiziq""}","{""1-чизиқ"",""2-чизиқ"",""3-чизиқ""}",2,https://ptest.uz/images/dcbdac19-cd14-4bb5-95da-504c1e5bf567.webp,Bilet 51-60,300,,,,
Kaysi yonalish bo'yicha harakatlanishga ruxsat beriladi?,Кайси ёналиш бўйича ҳаракатланишга рухсат берилади?,"{""«A» «B» «C»"",""«A» «B» «D»"",""«D»""}","{""«А» «Б» «C»"",""«А» «Б» «Д»"",""«Д»""}",2,https://ptest.uz/images/73919e11-d1ef-4231-8097-937d79ed77ab.webp,Bilet 51-60,300,,,,
Qaysi transport vositasi haydovchisi qoida buzib harakatlanmoqda?,Қайси транспорт воситаси ҳайдовчиси қоида бузиб ҳаракатланмоқда?,"{""Ruxsat etilgan to'la vazni 3 tonna bo'lgan yuk avtomobili va mopet haydovchisi"",""Faqat moped haydovchisi"",""Hech kim qoida buzmayabdi""}","{""Рухсат етилган тўла вазни 3 тонна бўлган юк автомобили ва мопет ҳайдовчиси"",""Фақат мопед ҳайдовчиси"",""Ҳеч ким қоида бузмаябди""}",0,https://ptest.uz/images/89fa0ec9-f234-4731-af57-b5df6722cd6a.webp,Bilet 51-60,300,,,,
Qanday xollarda quvib o'tish taqiqlanadi?,Қандай холларда қувиб ўтиш тақиқланади?,"{""Tartibga solingan choraxalarda"",""Tepalikning oxirida va yo'lning ko'rinishi cheklangan joylarda"",""Tartibga solinmagan choraxalarda asosiy xisoblanmaydigan yo'llarda xarakatlanishda"",""Sanab o'tilgan barcha xollarda""}","{""Тартибга солинган чорахаларда"",""Тепаликнинг охирида ва ё’лнинг кўриниши чекланган жойларда"",""Тартибга солинмаган чорахаларда асосий хисобланмайдиган ё’лларда харакатланишда"",""Санаб ўтилган барча холларда""}",3,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
To'xtab turish joyidan chiqib ketganda boshqa transport vositasi bilan yo'llaringiz kesishganda qanday harakat qilishingiz kerak?,Тўхтаб туриш жойидан чиқиб кетганда бошқа транспорт воситаси билан ё’лларингиз кесишганда қандай ҳаракат қилишингиз керак?,"{""Yo'l berish"",""Birinchi o'tish"",""O'zaro kelishuvga binoan harakatlanish""}","{""Ё’л бериш"",""Биринчи ўтиш"",""Ўзаро келишувга биноан ҳаракатланиш""}",0,https://ptest.uz/images/d2c02c20-4d52-4642-bf62-c392d95e5c74.webp,Bilet 51-60,300,,,,
Bu belgilardan qaysi biri maktab va maktabgacha talim tashkilotlari oldida o'rnatiladi?,Бу белгилардан қайси бири мактаб ва мактабгача талим ташкилотлари олдида ўрнатилади?,"{""«A»"",""«B»"",""«V»""}","{""«А»"",""«Б»"",""«В»""}",1,https://ptest.uz/images/b764d4c0-f593-4451-9eb8-9933d7c6abaa.webp,Bilet 51-60,300,,,,
Bu belgi qayerlardan oldin o'rnatildi?,Бу белги қаерлардан олдин ўрнатилди?,"{""Bozorlar oldindan"",""Maktab va bolalarning dam olish maskanlari oldindan"",""Vokzal oldindan""}","{""Бозорлар олдинданг"",""Мактаб ва болаларнинг дам олиш масканлари олдинданг"",""Вокзал олдинданг""}",1,https://ptest.uz/images/2c5c8c98-ca3e-43eb-97b9-2156c37070d3.webp,Bilet 51-60,300,,,,
Mazkur yo'l belgisi:,Мазкур ё’л белгиси:,"{""Doimim belgi xisoblanadi"",""Vaqtinchalik belgi xisoblanadi"",""Mavsumiy belgi xisoblanadi""}","{""Доимим белги хисобланади"",""Вақтинчалик белги хисобланади"",""Мавсумий белги хисобланади""}",1,https://ptest.uz/images/d32a4efa-e028-4c81-8a32-08d6e079e7ed.webp,Bilet 51-60,300,,,,
Ogohlantiruvchi belgilarni toping,Огоҳлантирувчи белгиларни топинг,"{""Hammasi"",""1,2,4,5"",""4,5""}","{""Ҳаммаси"",""1,2,4,5"",""4,5""}",2,https://ptest.uz/images/f4e92a17-0b9e-423f-918a-06c5113dcc7a.webp,Bilet 51-60,300,,,,
Bu belgi o'rnatilgan joyda tirkamali engil avtomobilni harakatlanishga ruxsat beriladimi?,Бу белги ўрнатилган жойда тиркамали енгил автомобилни ҳаракатланишга рухсат бериладими?,"{""Ruxsat beriladi agar tirkamaning vazni 750kg dan oshmasa"",""Ruxsat beriladi"",""Taqiqlanadi""}","{""Рухсат берилади агар тиркаманинг вазни 750кг дан ошмаса"",""Рухсат берилади"",""Тақиқланади""}",1,https://ptest.uz/images/e585c4e6-2f16-4419-a406-75d74552d29c.webp,Bilet 51-60,300,,,,
Qaysi rasmda piyodalar qoidani buzmay harakatlanmoqda?,Қайси расмда пиёдалар қоидани бузмай ҳаракатланмоқда?,"{""Chapdagi rasmda"",""O'ngdagi rasmda"",""Ikkala rasmda""}","{""Чапдаги расмда"",""Ўнгдаги расмда"",""Иккала расмда""}",1,https://ptest.uz/images/468acd6d-0ddf-4200-b841-34f6a905ac54.webp,Bilet 51-60,300,,,,
Belgilardan qaysi biri qatnov qismi kesishmasi hududini bildiradi?,Белгилардан қайси бири қатнов қисми кесишмаси ҳудудини билдиради?,"{""«A»"",""«B»"",""«V»""}","{""«А»"",""«Б»"",""«В»""}",0,https://ptest.uz/images/2a58768b-1ec8-4480-81c2-34f097756a79.webp,Bilet 51-60,300,,,,
"Agar haydovchi o'zi xarakatlanayotgan yo'lning qoplamasini bor- yo'kligini aniklay olmasa ( qorongi vaqt, loy, kor) va imtiyoz belgilari bo'lmasa )?","Агар ҳайдовчи ўзи харакатланаётган ё’лнинг қопламасини бор- ё’клигини аниклай олмаса ( қоронги вақт, лой, кор) ва имтиёз белгилари бўлмаса )?","{""O'zini asosiy yo'lda deb hisoblashi kerak"",""O'zini ikkinchi darajali yo'lda deb xisoblashi kerak"",""Barchasi tugri""}","{""Ўзини асосий ё’лда деб ҳисоблаши керак"",""Ўзини иккинчи даражали ё’лда деб хисоблаши керак"",""Барчаси тугри""}",1,https://ptest.uz/images/5202120f-25d1-4a93-a6fc-5f6bd88daebd.webp,Bilet 51-60,300,,,,
Qaysi belgi «Avtomobillar uchun mo'ljallangan yo'l» deb nomlanadi?,Қайси белги «Автомобиллар учун мўлжалланган ё’л» деб номланади?,"{""1"",""2"",""3"",""4"",""5""}","{""1"",""2"",""3"",""4"",""5""}",1,https://ptest.uz/images/e7e052b2-9855-423c-bf52-1608f1142614.webp,Bilet 51-60,300,,,,
Qaysi rasmda piyoda qoidani buzgan holda yo'lni kesib o'tyabdi?,Қайси расмда пиёда қоидани бузган ҳолда ё’лни кесиб ўтябди?,"{""1-2-rasmdagi piyoda"",""3-rasmdagi piyoda"",""4-rasmdagi piyoda"",""Barcha rasmdagi piyoda""}","{""1-2-расмдаги пиёда"",""3-расмдаги пиёда"",""4-расмдаги пиёда"",""Барча расмдаги пиёда""}",1,https://ptest.uz/images/28ef276a-f9ce-489f-bdfc-e331b9616e8a.webp,Bilet 51-60,300,,,,
Kaysi yonalishda harakatlanish taqiqlanadi?,Кайси ёналишда ҳаракатланиш тақиқланади?,"{""Faqat chapga"",""O'nga, chapga va orkaga qayrilib olishga"",""Chapga va orkaga qayrilib olishga"",""Faqat to'riga""}","{""Фақат чапга"",""Ўнга, чапга ва оркага қайрилиб олишга"",""Чапга ва оркага қайрилиб олишга"",""Фақат тўрига""}",3,https://ptest.uz/images/c911939c-0c21-4f36-ab6b-71fda044af08.webp,Bilet 51-60,300,,,,
Kemiruvchi va sudralim yuruvchi hayvonlar qaysi javobda ko'rsatilgan?,Кемирувчи ва судралим юрувчи ҳайвонлар қайси жавобда кўрсатилган?,"{""1"",""2"",""3"",""4"",""1 va 3""}","{""1"",""2"",""3"",""4"",""1 ва 3""}",2,https://ptest.uz/images/b0e46724-2d96-4a8b-9da0-75f2abb8feab.webp,Bilet 51-60,300,,,,
Qaysi xaydovchi to'xtash qoidasini buzdi?,Қайси хайдовчи тўхташ қоидасини бузди?,"{""Engil avtomobil"",""Yuk avtomobil"",""Ikkisi ham buzmadi"",""Ikkisi ham buzdi""}","{""Енгил автомобил"",""Юк автомобил"",""Иккиси ҳам бузмади"",""Иккиси ҳам бузди""}",3,https://ptest.uz/images/c78af9bb-b6c7-49ac-a3c7-907f8d06d922.webp,Bilet 51-60,300,,,,
Yovvoyi hayvonlar belgisini ko'rsating:,Ёввойи ҳайвонлар белгисини кўрсатинг:,"{""1"",""2"",""3"",""4"",""2 va 4""}","{""1"",""2"",""3"",""4"",""2 ва 4""}",1,https://ptest.uz/images/dcb6b393-d6e7-41d1-9b5e-44d69a6061ab.webp,Bilet 51-60,300,,,,
Haydovchi qaysi rasmda qoidani buzmay to'xtagan?,Ҳайдовчи қайси расмда қоидани бузмай тўхтаган?,"{""Chapdagi rasmda"",""O'ngdagi rasmda"",""Har ikkila rasmda""}","{""Чапдаги расмда"",""Ўнгдаги расмда"",""Ҳар иккила расмда""}",2,https://ptest.uz/images/a30610ef-6aab-428e-b411-9060f80043d1.webp,Bilet 51-60,300,,,,
01.01.1981- yilgacha ishlab chiqarilgan engil avtomobillar uchun Qoidalar tormozlashning 40km/s tezlikda harakatlanish tartibida ishchi tormoz tizimining qanday samaradorlik meyoriga ruxsat berilgan?,01.01.1981- йилгача ишлаб чиқарилган енгил автомобиллар учун Қоидалар тормозлашнинг 40км/с тезликда ҳаракатланиш тартибида ишчи тормоз тизимининг қандай самарадорлик меёрига рухсат берилган?,"{""7,2 m"",""12,2 m"",""19,5 m"",""25 m"",""14,5 m""}","{""7,2 м"",""12,2 м"",""19,5 м"",""25 м"",""14,5 м""}",4,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Bu yo'l belgisi qanday nomlanadi?,Бу ё’л белгиси қандай номланади?,"{""Piyodalarning yo'l yoqasidan yurishi mumkin bo'lgan hudud"",""Piyodalarning qatnov qismidan yurishi mumkin bo'lgan hudud"",""Piyodalarning trotuardan yurishi mumkin bo'lgan hudud""}","{""Пиёдаларнинг ё’л ёқасидан юриши мумкин бўлган ҳудуд"",""Пиёдаларнинг қатнов қисмидан юриши мумкин бўлган ҳудуд"",""Пиёдаларнинг тротуардан юриши мумкин бўлган ҳудуд""}",0,https://ptest.uz/images/caad4171-8dbc-410e-8db4-5cd3a7ffa40b.webp,Bilet 51-60,300,,,,
Ushbu svetofor tramvayga qaysi yo'nalishda harakatlanishga ruxsat beradi?,Ушбу светофор трамвайга қайси ё’налишда ҳаракатланишга рухсат беради?,"{""Faqat to'g'riga"",""Barcha yo'nalishlarga"",""Barcha yo'nalishlarda harakatlanish taqiqlanadi""}","{""Фақат тўғрига"",""Барча ё’налишларга"",""Барча ё’налишларда ҳаракатланиш тақиқланади""}",2,https://ptest.uz/images/7a04c1d5-2d79-46b5-bf31-20f9865df3cd.webp,Bilet 51-60,300,,,,
Bu belgi nimani bildiradi?,Бу белги нимани билдиради?,"{""Oldinda tirbandlik xakida borligidan"",""Navbat bilan utishni"",""Tuxtab turish joyiga borishni""}","{""Олдинда тирбандлик хакида борлигиданг"",""Навбат билан утишни"",""Тухтаб туриш жойига боришни""}",1,https://ptest.uz/images/998e3ccd-861c-4edc-b5d4-ab30117e01c8.webp,Bilet 51-60,300,,,,
Belgilardan qaysi biri er usti avtomobil quyish joyini bildiradi?,Белгилардан қайси бири ер усти автомобил қуйиш жойини билдиради?,"{""1"",""2"",""3""}","{""1"",""2"",""3""}",0,https://ptest.uz/images/b748639e-586c-4525-9043-c087f8afaf40.webp,Bilet 51-60,300,,,,
Qaysi yo'nalishda harakatlanish taqiqlangan?,Қайси ё’налишда ҳаракатланиш тақиқланган?,"{""Faqat to'g'riga va o'ngga"",""Faqat chapga"",""Faqat chapga va qayrilib olishga"",""Faqat qayrilib olishga"",""Barcha yo'nalishlarga""}","{""Фақат тўғрига ва ўнгга"",""Фақат чапга"",""Фақат чапга ва қайрилиб олишга"",""Фақат қайрилиб олишга"",""Барча ё’налишларга""}",3,https://ptest.uz/images/ce2c9911-2b97-4357-9df9-63558690fec7.webp,Bilet 51-60,300,,,,
Kursatilgan belgilardan qaysi biri bolalar deb nomlanadi?,Курсатилган белгилардан қайси бири болалар деб номланади?,"{""1"",""2"",""3""}","{""1"",""2"",""3""}",1,https://ptest.uz/images/3a5d555f-7da0-4b63-8d65-ceea955c3600.webp,Bilet 51-60,300,,,,
Kuyidagi belgilardan qaysi biri engil avtomobillar harakati deb nomlanadi?,Куйидаги белгилардан қайси бири енгил автомобиллар ҳаракати деб номланади?,"{""1"",""2"",""3"",""4""}","{""1"",""2"",""3"",""4""}",1,https://ptest.uz/images/117e89df-b09e-4428-9016-4aad62f497a6.webp,Bilet 51-60,300,,,,
Ogohlantiruvchi belgilarni toping,Огоҳлантирувчи белгиларни топинг,"{""Hammasi"",""1,2,4,5"",""4,5""}","{""Ҳаммаси"",""1,2,4,5"",""4,5""}",2,https://ptest.uz/images/f4e92a17-0b9e-423f-918a-06c5113dcc7a.webp,Bilet 51-60,300,,,,
Koidalarda nechta asosiy tushuncha va atamalardan foydalaniladi?,Коидаларда нечта асосий тушунча ва атамалардан фойдаланилади?,"{""65"",""56"",""77""}","{""65"",""56"",""77""}",2,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Moped xaydovchisi majbur:,Мопед хайдовчиси мажбур:,"{""16 yoshga tulgan bulishi"",""Motoshlem kiyishlari va uni kadab olishlari"",""Kunduzgi vaktda xam yakinni yorituvchi chiroklarni yokib yurishi"",""Barcha sanab utilgan javoblar""}","{""16 ёшга тулган булиши"",""Мотошлем кийишлари ва уни кадаб олишлари"",""Кундузги вактда хам якинни ёритувчи чирокларни ёкиб юриши"",""Барча санаб утилган жавоблар""}",3,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Bu taniklik belgisi urnatiladi:,Бу таниклик белгиси урнатилади:,"{""Vaktinchalik tamirlash ishlari olib borilayotgan yul kismlariga"",""Portlovchi va tez alangalanuvchi yukni tashiyotgan transport vositalariga"",""Xaydovchi staji 2 yildan kam bulgan xaydovchilar boshkarayot mexanik transport vositalari""}","{""Вактинчалик тамирлаш ишлари олиб борилаётган юл кисмларига"",""Портловчи ва тез алангаланувчи юкни ташиётган транспорт воситаларига"",""Хайдовчи стажи 2 йилдан кам булган хайдовчилар бошкараёт механик транспорт воситалари""}",2,https://ptest.uz/images/4ab8298e-4f70-430c-b5dd-e3040d328916.webp,Bilet 51-60,300,,,,
Ushbu belgi axoli punktlarida xavfli yul kismi boshlanishidan kancha masofa oldin urnatiladi?,Ушбу белги ахоли пунктларида хавфли юл кисми бошланишидан канча масофа олдин урнатилади?,"{""150-300 m"",""50-100 m"",""Xavfli yul kismi oldiga brnatiladi""}","{""150-300 м"",""50-100 м"",""Хавфли юл кисми олдига брнатилади""}",1,https://ptest.uz/images/a07b3a84-bc2f-4cd0-920f-b8d81e4e70db.webp,Bilet 51-60,300,,,,
Qaysi yotiq yo'l chizig'i avtomobil yo'llarida 3D kurinishidagi baland piyodalar utish joyini bildiradi?,Қайси ётиқ ё’л чизиғи автомобил ё’лларида 3Д куринишидаги баланд пиёдалар утиш жойини билдиради?,"{""«A»"",""«B»"",""«V»""}","{""«А»"",""«Б»"",""«В»""}",1,https://ptest.uz/images/259c42f7-5933-4793-81e2-6022ba5de545.webp,Bilet 51-60,300,,,,
Kaysi avtomobil xaydovchisi yul berishi kerak?,Кайси автомобил хайдовчиси юл бериши керак?,"{""Kuk avtomobil xaydovchisi"",""Yashil avtomobil xaydovchisi""}","{""Кук автомобил хайдовчиси"",""Яшил автомобил хайдовчиси""}",0,https://ptest.uz/images/a5c0b65e-3240-47f4-96c5-25611738bfb8.webp,Bilet 51-60,300,,,,
