question,question_cyrl,answers,answers_cyrl,correct_answer,image_url,category,time_limit,audio_url,audio_url_cyrl,explanation_text,explanation_text_cyrl
"Yo'lda «TO'XTASh», yozuvi ko'rinishidagi yo'l chizig'i nimani bildiradi?","Йўлда «ТЎХТАШ», ёзуви кўринишидаги йўл чизиғи нимани билдиради?","{""Tartibga solingan chorrahada to'xtash chizig'iga yaqinlashayotganligi xaqida ogohlantiradi"",""To'xtash chizig'i va «To'xtamasdan harakatlanish taqiqlanadi» yo'l belgisi o'rnatilgan yo'l qismiga yaqinlashayotganligini bildiradi"",""«Yo'l bering» yo'l belgisiga yaqinlashayotganligini bildiradi""}","{""Тартибга солинган чорраҳада тўхташ чизиғига яқинлашаётганлиги хақида огоҳлантиради"",""Тўхташ чизиғи ва «Тўхтамасдан ҳаракатланиш тақиқланади» йўл белгиси ўрнатилган йўл қисмига яқинлашаётганлигини билдиради"",""«Йўл беринг» йўл белгисига яқинлашаётганлигини билдиради""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Transport vositalari qattiq ulagichda shatakka olinganda shatakka olgan va shatakka olingan transport vositalari orasidagi masofa qancha bo'lishi kerak?,Транспорт воситалари қаттиқ улагичда шатакка олинганда шатакка олган ва шатакка олинган транспорт воситалари орасидаги масофа қанча бўлиши керак?,"{""4 metrdan oshmasligi"",""4 metrdan 6 metrgacha"",""Qoidalarda belgilanmagan""}","{""4 метрдан ошмаслиги"",""4 метрдан 6 метргача"",""Қоидаларда белгиланмаган""}",0,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Ushbu yo'l nechta harakatlanish bo'lagiga ega?,Ушбу йўл нечта ҳаракатланиш бўлагига эга?,"{""Bitta harakatlanish bo'lagiga"",""Ikkita harakatlanish bo'lagiga"",""Uchta harakatlanish bo'lagiga""}","{""Битта ҳаракатланиш бўлагига"",""Иккита ҳаракатланиш бўлагига"",""Учта ҳаракатланиш бўлагига""}",1,https://ptest.uz/images/af421137-fbc8-4dbd-8cdf-faf72ddf658f.webp,Bilet 31-40,300,,,,
Ushbu joyda avtomobilni to'xtab turish uchun qo'yishga ruxsat etiladimi?,Ушбу жойда автомобилни тўхтаб туриш учун қўйишга рухсат этиладими?,"{""Ha"",""Yo'q""}","{""Ҳа"",""Йўқ""}",1,https://ptest.uz/images/52c945eb-35dd-4804-be5e-6d042c3c32b0.webp,Bilet 31-40,300,,,,
Siz chorrahadan to'g'riga o'tmoqchisiz. Ushbu vaziyatda Sizning harakatingiz?,Сиз чорраҳадан тўғрига ўтмоқчисиз. Ушбу вазиятда Сизнинг ҳаракатингиз?,"{""Chorrahaga birinchi kirgan qizil avtomobilga yo'l berish"",""Qizil avtomobil yo'l berayotganiga ishonch xosil qilib chorrahadan birinchi o'tish""}","{""Чорраҳага биринчи кирган қизил автомобилга йўл бериш"",""Қизил автомобиль йўл бераётганига ишонч хосил қилиб чорраҳадан биринчи ўтиш""}",1,https://ptest.uz/images/d347496a-372f-424f-abcb-0f7b63367d19.webp,Bilet 31-40,300,,,,
Yo'lning sirpanchiq qismida rul chambaragini keskin burganda hosil bo'ladigan sirpanishning oldini olish uchun haydovchi qanday ehtiyot choralarini ko'rishi kerak?,Йўлнинг сирпанчиқ қисмида руль чамбарагини кескин бурганда ҳосил бўладиган сирпанишнинг олдини олиш учун ҳайдовчи қандай эҳтиёт чораларини кўриши керак?,"{""Rul chambaragini zudlik bilan sirpanayotgan tomonga burish va tezda avtomobilni harakat yo'nalishini to'g'irlab olish"",""Ilashmani uzish"",""Tormoz tepkisini bosish""}","{""Руль чамбарагини зудлик билан сирпанаётган томонга буриш ва тезда автомобилни ҳаракат йўналишини тўғирлаб олиш"",""Илашмани узиш"",""Тормоз тепкисини босиш""}",0,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Ushbu ko'rsatilgan holatda motottsikl haydovchisi sizga yo'l berishi kerakmi?,Ушбу кўрсатилган ҳолатда мототцикл ҳайдовчиси сизга йўл бериши керакми?,"{""Yo'q"",""Ha""}","{""Йўқ"",""Ҳа""}",1,https://ptest.uz/images/4291411e-4bb6-49d7-818d-d4e4f5fc8928.webp,Bilet 31-40,300,,,,
108 km/s tezlikda harakatlanayotgan transport vositasi 1 sekundda qancha masofani bosib o'tadi?,108 км/с тезликда ҳаракатланаётган транспорт воситаси 1 секундда қанча масофани босиб ўтади?,"{""15 m"",""25 m"",""30 m""}","{""15 м"",""25 м"",""30 м""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Ushbu belgi axborot beradi:,Ушбу белги ахборот беради:,"{""Siz o'ngga yoki chapga burilishingiz kerakligini ko'rsatadi"",""Reversiv harakatlanish yo'liga chiqish haqida"",""Chorrahadan o'ngga va chapga bir tomonlama harakat tashkil qilingan""}","{""Сиз ўнгга ёки чапга бурилишингиз кераклигини кўрсатади"",""Реверсив ҳаракатланиш йўлига чиқиш ҳақида"",""Чорраҳадан ўнгга ва чапга бир томонлама ҳаракат ташкил қилинган""}",1,https://ptest.uz/images/eab58086-4eb4-47fd-a6e0-a0a7e87ab61a.webp,Bilet 31-40,300,,,,
Shatakka olib harakatlanishingiz mumkin:,Шатакка олиб ҳаракатланишингиз мумкин:,"{""Faqat «A» yo'nalishi bo'yicha"",""Faqat «B» yo'nalish bo'yicha"",""Ko'rsatilgan barcha yo'nalish bo'yicha""}","{""Фақат «А» йўналиши бўйича"",""Фақат «Б» йўналиш бўйича"",""Кўрсатилган барча йўналиш бўйича""}",0,https://ptest.uz/images/29cf0661-9fdb-47fa-9c32-789b79c52064.webp,Bilet 31-40,300,,,,
Ushbu yo'l chizig'i sizga qanday manyovr bajarishni taqiqlaydi?,Ушбу йўл чизиғи сизга қандай манёвр бажаришни тақиқлайди?,"{""Quvib o'tishni"",""Aylanib o'tishni"",""Qayralib olishni"",""Sanab o'tilgan barcha manevrlarga ruxsat beriladi""}","{""Қувиб ўтишни"",""Айланиб ўтишни"",""Қайралиб олишни"",""Санаб ўтилган барча маневрларга рухсат берилади""}",3,https://ptest.uz/images/77df11e6-8837-448a-9eac-c839b72636a9.webp,Bilet 31-40,300,,,,
Svetafor ishoralari qaysi guruh yo'l belgilarini bekor qiladi (miltillovchi sariq ishoradan tashqari)?,Светафор ишоралари қайси гуруҳ йўл белгиларини бекор қилади (милтилловчи сариқ ишорадан ташқари)?,"{""Imtiyoz belgilari"",""Taqiqlovchi belgilar"",""Buyuruvchi belgilar"",""Barcha sanab o'tilganlari""}","{""Имтиёз белгилари"",""Тақиқловчи белгилар"",""Буюрувчи белгилар"",""Барча санаб ўтилганлари""}",0,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Agar avtomobil antiblokirovkali (ABS) tormoz tizimi bilan jihozlangan bo'lsa keskin tormoz berishni qanday amalga oshirish kerak?,Агар автомобиль антиблокировкали (АБС) тормоз тизими билан жиҳозланган бўлса кескин тормоз беришни қандай амалга ошириш керак?,"{""Tormoz tepkisini uzub-uzub bosish yo'li bilan"",""Tormoz tepkisini oxirigacha bosish va avtomobilni to'liq to'xtaguncha tepkini qo'yib yubormaslik"",""To'xtab turish tormozi tizimini qo'llash yo'li bilan""}","{""Тормоз тепкисини узуб-узуб босиш йўли билан"",""Тормоз тепкисини охиригача босиш ва автомобилни тўлиқ тўхтагунча тепкини қўйиб юбормаслик"",""Тўхтаб туриш тормози тизимини қўллаш йўли билан""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Ko'rsatilgan belgilardan qaysi biri yo'lning ko'rinish masofasi cheklangan joylarda majburan to'xtagan transport vositalarini belgilash uchun qo'llaniladi?,Кўрсатилган белгилардан қайси бири йўлнинг кўриниш масофаси чекланган жойларда мажбуран тўхтаган транспорт воситаларини белгилаш учун қўлланилади?,"{""«A»"",""«B»"",""«V»""}","{""«А»"",""«Б»"",""«В»""}",0,https://ptest.uz/images/c94eb944-5038-478a-a349-b4844c6eb829.webp,Bilet 31-40,300,,,,
Ko'rsatilgan qaysi belgi reversiv harakat boshlanishi haqida axborot beradi?,Кўрсатилган қайси белги реверсив ҳаракат бошланиши ҳақида ахборот беради?,"{""«A»"",""«B»"",""«V»""}","{""«А»"",""«Б»"",""«В»""}",2,https://ptest.uz/images/800ee821-ccbc-433b-bb77-966b6b13e543.webp,Bilet 31-40,300,,,,
Yo'l harakati qoidalari bo'yicha «yonlama oraliq masofa»ni ko'rsating:,Йўл ҳаракати қоидалари бўйича «ёнлама оралиқ масофа»ни кўрсатинг:,"{""Faqat «A»"",""Faqat «B»"",""Faqat «V»"",""«A» va «V»""}","{""Фақат «А»"",""Фақат «Б»"",""Фақат «В»"",""«А» ва «В»""}",3,https://ptest.uz/images/f3dc3ad1-63b5-4173-b92b-4548fd60741a.webp,Bilet 31-40,300,,,,
72 km/soat tezlikda harakatlanayotgan transport vositasi 1 sekundda qancha masofani bosib o'tadi?,72 км/соат тезликда ҳаракатланаётган транспорт воситаси 1 секундда қанча масофани босиб ўтади?,"{""15 m"",""20 m"",""25 m""}","{""15 м"",""20 м"",""25 м""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Tumanga qarshi chiroqlar va orqa tumanga qarshi chiroqlar birga yoqilishi mumkin?,Туманга қарши чироқлар ва орқа туманга қарши чироқлар бирга ёқилиши мумкин?,"{""Cheklangan ko'rinish sharoitida"",""Yetarlicha ko'rinmaslik sharoitida""}","{""Чекланган кўриниш шароитида"",""Етарлича кўринмаслик шароитида""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Kunning yorug' vaqtida aholi punktlarida quvib o'tilayotgan transport vositasi haydovchisining etiborini jalb qilish uchun mumkin:,Куннинг ёруғ вақтида аҳоли пунктларида қувиб ўтилаётган транспорт воситаси ҳайдовчисининг эътиборини жалб қилиш учун мумкин:,"{""Tovush signalidan foydalanish"",""Faqat yaqinni yorituvchi chiroqni uzoqni yorituvchi chiroqqa qisqa muddat orasida o'tkazish bilan ishora berish"",""Faqat birgalikda yorug'lik ishoralari bilan birga tovush signallarini qo'llash"",""Sanab o'tilganlarning barchasidan foydalanish""}","{""Товуш сигналидан фойдаланиш"",""Фақат яқинни ёритувчи чироқни узоқни ёритувчи чироққа қисқа муддат орасида ўтказиш билан ишора бериш"",""Фақат биргаликда ёруғлик ишоралари билан бирга товуш сигналларини қўллаш"",""Санаб ўтилганларнинг барчасидан фойдаланиш""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Qaysi yo'nalishda harakatlanishni davom ettirishingiz mumkin?,Қайси йўналишда ҳаракатланишни давом эттиришингиз мумкин?,"{""Faqat chapga"",""Chapga va orqaga qayrilib olishga"",""O'ngga, chapga va orqaga qayrilib olishga""}","{""Фақат чапга"",""Чапга ва орқага қайрилиб олишга"",""Ўнгга, чапга ва орқага қайрилиб олишга""}",2,https://ptest.uz/images/d0490324-0196-4c0f-ba25-34285e716454.webp,Bilet 31-40,300,,,,
Haydovchiga transport vositasini boshqarish vaqtida telefondan foydalanishga ruxsat etiladimi?,Ҳайдовчига транспорт воситасини бошқариш вақтида телефондан фойдаланишга рухсат этиладими?,"{""Ruxsat etiladi"",""Qo'lni ishlatmasdan texnik vosilalardan foydalanish gaplashishga ruxsat etiladi"",""20 km/s tezlikda harakatlanayotganda ruxsat etiladi""}","{""Рухсат этилади"",""Қўлни ишлатмасдан техник восилалардан фойдаланиш гаплашишга рухсат этилади"",""20 км/с тезликда ҳаракатланаётганда рухсат этилади""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
"Ushbu yo'l belgisi chorrahaga yaqinlashayotganlik to'g'risida ogohlantiradi, bunda Siz:","Ушбу йўл белгиси чорраҳага яқинлашаётганлик тўғрисида огоҳлантиради, бунда Сиз:","{""Birinchi bo'lib o'tish huquqiga egasiz"",""Kesib o'tayotgan yo'ldagi transport vositalariga yo'l berishingiz kerak"",""Faqatgina o'ng tomondan yaqinlashib kelayotgan transport vositalariga yo'l berishingiz kerak""}","{""Биринчи бўлиб ўтиш ҳуқуқига эгасиз"",""Кесиб ўтаётган йўлдаги транспорт воситаларига йўл беришингиз керак"",""Фақатгина ўнг томондан яқинлашиб келаётган транспорт воситаларига йўл беришингиз керак""}",2,https://ptest.uz/images/d0f08f43-511a-4648-997f-1a045f0983a1.webp,Bilet 31-40,300,,,,
"Sizga ruxsat etilgan to'la vazni 3,5 tonnadan ortiq yuk avtomobilida harakatlanish:","Сизга рухсат этилган тўла вазни 3,5 тоннадан ортиқ юк автомобилида ҳаракатланиш:","{""Faqat to'g'riga"",""To'g'riga va o'ngga"",""Barcha yo'nalishlarda""}","{""Фақат тўғрига"",""Тўғрига ва ўнгга"",""Барча йўналишларда""}",0,https://ptest.uz/images/b84b9c8a-abb7-4474-aede-5cae7c4f413b.webp,Bilet 31-40,300,,,,
Haydovchi chapga burilishda qaysi yo'nalish bo'yicha qoidani buzmoqda?,Ҳайдовчи чапга бурилишда қайси йўналиш бўйича қоидани бузмоқда?,"{""Faqat «A» yo'nalishi bo'yicha"",""Faqat «B» yo'nalishi bo'yicha"",""Ko'rsatilgan barcha yo'nalish bo'yicha""}","{""Фақат «А» йўналиши бўйича"",""Фақат «Б» йўналиши бўйича"",""Кўрсатилган барча йўналиш бўйича""}",2,https://ptest.uz/images/ead0c474-40e9-41cd-a3fa-300f6771709b.webp,Bilet 31-40,300,,,,
Qaysi hollarda transport vositasidan foydalanish taqiqlanadi?,Қайси ҳолларда транспорт воситасидан фойдаланиш тақиқланади?,"{""Yonilg'i darajasini ko'rsatish qurilmasi ishlamaydi"",""O't oldirish tizimi nosoz"",""Dvigatel qiyinchilik bilan ishga tushadi"",""Tovush signallari ishlamaydi""}","{""Ёнилғи даражасини кўрсатиш қурилмаси ишламайди"",""Ўт олдириш тизими носоз"",""Двигатель қийинчилик билан ишга тушади"",""Товуш сигналлари ишламайди""}",3,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Ushbu ko'rsatilgan vaziyatda sizga hovliga orqa bilan kirib qayrilib olishga ruxsat beriladimi?,Ушбу кўрсатилган вазиятда сизга ҳовлига орқа билан кириб қайрилиб олишга рухсат бериладими?,"{""Har qanday hollarda ruxsat beriladi"",""Ruxsat beriladi agarda bunda harakatning boshqa ishtirokchilariga halaqit berilmasa"",""Taqiqlanadi""}","{""Ҳар қандай ҳолларда рухсат берилади"",""Рухсат берилади агарда бунда ҳаракатнинг бошқа иштирокчиларига ҳалақит берилмаса"",""Тақиқланади""}",1,https://ptest.uz/images/1c9b4aa4-e43f-428c-9dd2-d16ecef4cb78.webp,Bilet 31-40,300,,,,
M3 toifadagi avtotransport vositalarining boshqaruv qurilmasidagi qanday eng katta lyuft yig'indisiga yo'l qo'yiladi:,М3 тоифадаги автотранспорт воситаларининг бошқарув қурилмасидаги қандай энг катта люфт йиғиндисига йўл қўйилади:,"{""10°"",""20°"",""25°""}","{""10°"",""20°"",""25°""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
38-BILET Sanab o'tilgan qaysi transport vositalarini o't o'chirgichsiz tasarruf etishga ruxsat etiladi?,38-BILET Санаб ўтилган қайси транспорт воситаларини ўт ўчиргичсиз тасарруф этишга рухсат этилади?,"{""Avtomobillarni"",""Avtobuslarni"",""Barcha mototsikllarni"",""Faqat yon kajavasiz mototsikllarni""}","{""Автомобилларни"",""Автобусларни"",""Барча мотоциклларни"",""Фақат ён кажавасиз мотоциклларни""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Ushbu yo'lda sizga yo'l belgisidan keyin qaysi bo'laklarda harakatlanishga ruxsat beriladi?,Ушбу йўлда сизга йўл белгисидан кейин қайси бўлакларда ҳаракатланишга рухсат берилади?,"{""Istalgan bo'lakdan"",""O'ng bo'lakdan"",""Faqat chap bo'lakdan""}","{""Исталган бўлакдан"",""Ўнг бўлакдан"",""Фақат чап бўлакдан""}",1,https://ptest.uz/images/957b746f-252a-4007-897d-81702d8cf607.webp,Bilet 31-40,300,,,,
Qanday hollarda yo'lning burilish qismlarida yengil avtomobil ag'darilishga qarshi turg'unroq?,Қандай ҳолларда йўлнинг бурилиш қисмларида енгил автомобил ағдарилишга қарши турғунроқ?,"{""Yuksiz va yo'lovchilarsiz"",""Yo'lovchilar bilan yuksiz"",""Yo'lovchilarsiz, yuqori yukxonasida yuki bilan""}","{""Юксиз ва йўловчиларсиз"",""Йўловчилар билан юксиз"",""Йўловчиларсиз, юқори юкхонасида юки билан""}",0,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Kunning yorug' vaqtida aholi punktlaridan tashqarida Siz quvib o'tayotgan transport vositasi haydovchisining etiborini qanday jalb qilasiz?,Куннинг ёруғ вақтида аҳоли пунктларидан ташқарида Сиз қувиб ўтаётган транспорт воситаси ҳайдовчисининг эътиборини қандай жалб қиласиз?,"{""Faqat tovush ishorasi bilan"",""Faqat yorug'lik faralarini qisqa-qisqa yoqib o'chirish bilan"",""Sanab o'tilgan barcha usul bilan va ularni birga qo'llash bilan""}","{""Фақат товуш ишораси билан"",""Фақат ёруғлик фараларини қисқа-қисқа ёқиб ўчириш билан"",""Санаб ўтилган барча усул билан ва уларни бирга қўллаш билан""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Kunning yorug' vaqtida quyidagi hollarda yaqinni yorituvchi chiroqlar yoqilishi kerak:,Куннинг ёруғ вақтида қуйидаги ҳолларда яқинни ёритувчи чироқлар ёқилиши керак:,"{""Yo'lovchilarni tashiyotgan avtobus va yo'nalishli transport vositalarida"",""Xavfli, katta o'lchamli va og'ir vaznli yuklarni tashishda"",""Motottsikl va mopedlarda"",""Barcha sanab o'tilgan hollarda""}","{""Йўловчиларни ташиётган автобус ва йўналишли транспорт воситаларида"",""Хавфли, катта ўлчамли ва оғир вазнли юкларни ташишда"",""Мототцикл ва мопедларда"",""Барча санаб ўтилган ҳолларда""}",3,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Qaysi yo'l belgilari chapga burilishni taqiqlaydi?,Қайси йўл белгилари чапга бурилишни тақиқлайди?,"{""Faqat «A»"",""Faqat «A» va «B»"",""Faqat «A» va «G»"",""Barchasi""}","{""Фақат «А»"",""Фақат «А» ва «Б»"",""Фақат «А» ва «Г»"",""Барчаси""}",2,https://ptest.uz/images/78e7762f-ab3a-4151-9762-9f76af2088ad.webp,Bilet 31-40,300,,,,
Qaysi transport vositasining haydovchisi qoidani buzib burilmoqda?,Қайси транспорт воситасининг ҳайдовчиси қоидани бузиб бурилмоқда?,"{""Faqat yengil avtomobil haydovchisi"",""Faqat motottsikl haydovchisi"",""Ikkisi ham buzmoqda""}","{""Фақат енгил автомобиль ҳайдовчиси"",""Фақат мототцикл ҳайдовчиси"",""Иккиси ҳам бузмоқда""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Birinchi uzatmada uzoq tezlanishda yurish yoqilg'i sarfiga qanday tasir etadi?,Биринчи узатмада узоқ тезланишда юриш ёқилғи сарфига қандай таъсир этади?,"{""Yoqilg'i sarfi ortadi"",""Yoqilg'i sarfi kamayadi"",""Yoqilg'i sarfi o'zgarmaydi""}","{""Ёқилғи сарфи ортади"",""Ёқилғи сарфи камаяди"",""Ёқилғи сарфи ўзгармайди""}",0,https://ptest.uz/images/89ae3a44-877f-4794-98f4-24d9d5e7d068.webp,Bilet 31-40,300,,,,
Chorrahadagi uzuq-uzuq chiziqlar nimani bildiradi?,Чорраҳадаги узуқ-узуқ чизиқлар нимани билдиради?,"{""Majburiy harakatni"",""Chorrahada harakatlanish bo'lagini chegarasini""}","{""Мажбурий ҳаракатни"",""Чорраҳада ҳаракатланиш бўлагини чегарасини""}",1,https://ptest.uz/images/b8721898-6c6f-4094-84e4-dea25e0fa623.webp,Bilet 31-40,300,,,,
Qaysi qo'shimcha axborot belgilari birga qo'llanilganda belgilarning tasir oralig'ini ko'rsatadi?,Қайси қўшимча ахборот белгилари бирга қўлланилганда белгиларнинг таъсир оралиғини кўрсатади?,"{""Faqat «A»"",""Faqat «B»"",""«B» va «V»""}","{""Фақат «А»"",""Фақат «Б»"",""«Б» ва «В»""}",2,https://ptest.uz/images/c91d422a-a160-46ba-88f4-1687de82a7b6.webp,Bilet 31-40,300,,,,
Kunning qorong'i vaqtida aholi punktlarida yo'lning yoritilgan qmsmida Siz qanday tashqi yoritish chiroqlaridan foydalanishingiz kerak?,Куннинг қоронғи вақтида аҳоли пунктларида йўлнинг ёритилган қмсмида Сиз қандай ташқи ёритиш чироқларидан фойдаланишингиз керак?,"{""Gabarit chiroqlardan"",""Yaqinni yorituvchi chiroqlardan"",""Yaqinni yoki uzoqni yorituvchi chiroqlardan""}","{""Габарит чироқлардан"",""Яқинни ёритувчи чироқлардан"",""Яқинни ёки узоқни ёритувчи чироқлардан""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Siz yengil avtomobildan qaysi jihozlar mavjud bo'lmaganda foydalanishingiz mumkin?,Сиз енгил автомобилдан қайси жиҳозлар мавжуд бўлмаганда фойдаланишингиз мумкин?,"{""Tibbiy quticha"",""O't o'chirgich"",""Falokat to'xtash belgisi"",""G'ildirab ketishga qarshi moslama""}","{""Тиббий қутича"",""Ўт ўчиргич"",""Фалокат тўхташ белгиси"",""Ғилдираб кетишга қарши мослама""}",3,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Qaysi yo'l belgisi piyodalar yo'lkasini bildiradi?,Қайси йўл белгиси пиёдалар йўлкасини билдиради?,"{""Faqat «B»"",""Faqat «B» va «V»"",""Barcha belgilar""}","{""Фақат «Б»"",""Фақат «Б» ва «В»"",""Барча белгилар""}",0,https://ptest.uz/images/10b5772e-9291-43ef-bba8-fc14d863e2cc.webp,Bilet 31-40,300,,,,
Yo'l transport hodisasiga dahldor haydovchilar birinchi navbatda nima qilishlari kerak?,Йўл транспорт ҳодисасига даҳлдор ҳайдовчилар биринчи навбатда нима қилишлари керак?,"{""Yo'lning harakat qismini bo'shatishlari kerak"",""Transport vositasini darhol to'xtatishi, avariya ishoralarini yoqishi va avariya sababli to'xtash belgisini o'rnatishi"",""Sodir etilgan hodisa xaqida YHXXga xabar berishi kerak""}","{""Йўлнинг ҳаракат қисмини бўшатишлари керак"",""Транспорт воситасини дарҳол тўхтатиши, авария ишораларини ёқиши ва авария сабабли тўхташ белгисини ўрнатиши"",""Содир этилган ҳодиса хақида ЙҲХХга хабар бериши керак""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
"Qaysi hollarda Sizga harakatni davom ettirish taqiqlanadi, hatto tamirlash ustaxonasiga ham, agarda faralar va orqa gabarit chiroqlar nosoz bo'lsa?","Қайси ҳолларда Сизга ҳаракатни давом эттириш тақиқланади, ҳатто таъмирлаш устахонасига ҳам, агарда фаралар ва орқа габарит чироқлар носоз бўлса?","{""Faqat yetarlicha ko'rinmaslik sharoitida"",""Kunning qorong'u vaqtida"",""Har ikki sanab o'tilgan holda""}","{""Фақат етарлича кўринмаслик шароитида"",""Куннинг қоронғу вақтида"",""Ҳар икки санаб ўтилган ҳолда""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Ko'rsatilgan yo'l belgilaridan qaysilari Siz yo'lning tor qismida yo'l berishingizni talab qiladi?,Кўрсатилган йўл белгиларидан қайсилари Сиз йўлнинг тор қисмида йўл беришингизни талаб қилади?,"{""Faqat «V»"",""«A» va «V»"",""«B» va «V»"",""«B» va «G»""}","{""Фақат «В»"",""«А» ва «В»"",""«Б» ва «В»"",""«Б» ва «Г»""}",1,https://ptest.uz/images/ef86dca8-33fd-4064-9485-7a525a818ccb.webp,Bilet 31-40,300,,,,
Qaysi holatda siz majburiy to'xtashni amalga oshirasiz?,Қайси ҳолатда сиз мажбурий тўхташни амалга оширасиз?,"{""Piyodalar o'tish joyi oldida piyodalarga yo'l berish uchun to'xtab"",""Texnik nosozlik tufayli yo'lning harakat qismida."",""Har ikki sanab o'tilgan holda""}","{""Пиёдалар ўтиш жойи олдида пиёдаларга йўл бериш учун тўхтаб"",""Техник носозлик туфайли йўлнинг ҳаракат қисмида."",""Ҳар икки санаб ўтилган ҳолда""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Quvib o'tishni bajarayotganda chapga burilishni ko'rsatuvchi chiroqni qachon o'chirishingiz kerak?,Қувиб ўтишни бажараётганда чапга бурилишни кўрсатувчи чироқни қачон ўчиришингиз керак?,"{""Manyovrni tugallagach, darhol"",""Quvib o'tilayotgan transport vositasidan o'zib ketgandan so'ng istalgan vaqtda"",""O'z ixtiyoringizga havola""}","{""Манёврни тугаллагач, дарҳол"",""Қувиб ўтилаётган транспорт воситасидан ўзиб кетгандан сўнг исталган вақтда"",""Ўз ихтиёрингизга ҳавола""}",0,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Qanday alomatlar charchash belgilari hisoblanadi?,Қандай аломатлар чарчаш белгилари ҳисобланади?,"{""Uyquchanlik, bo'shashish, diqqatning susayishi"",""Zo'riqish, asabiylashish"",""Bosh aylanishi, ko'zlarga qum kirgan kabi achishish, terlash alomati""}","{""Уйқучанлик, бўшашиш, диққатнинг сусайиши"",""Зўриқиш, асабийлашиш"",""Бош айланиши, кўзларга қум кирган каби ачишиш, терлаш аломати""}",0,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Piyodalar turar joy dahasida qaerda harakatlanishlari mumkin?,Пиёдалар турар жой даҳасида қаерда ҳаракатланишлари мумкин?,"{""Faqat tratuarda"",""Faqat qatnov qismidan"",""Tratuarda, hamda qatnov qismida""}","{""Фақат тратуарда"",""Фақат қатнов қисмидан"",""Тратуарда, ҳамда қатнов қисмида""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Sanab o'tilgan qaysi transport vositalarini o't o'chirgichsiz tasarruf etishga ruxsat etiladi?,Санаб ўтилган қайси транспорт воситаларини ўт ўчиргичсиз тасарруф этишга рухсат этилади?,"{""Avtomobillarni"",""Avtobuslarni"",""Barcha mototsikllarni"",""Faqat yon kajavasiz mototsikllarni""}","{""Автомобилларни"",""Автобусларни"",""Барча мотоциклларни"",""Фақат ён кажавасиз мотоциклларни""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
39-BILET 90 km/soat tezlikda harakatlanayotgan transport vositasi 1 sekundda qancha masofani bosib o'tadi?,39-BILET 90 км/соат тезликда ҳаракатланаётган транспорт воситаси 1 секундда қанча масофани босиб ўтади?,"{""15 m"",""25 m"",""35 m""}","{""15 м"",""25 м"",""35 м""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
"Tuman sharoitida, agar ko'rinish masofasi 300 metrdan kam bo'lsa kunduzgi chiroqlarni yoqish yetarlimi?","Туман шароитида, агар кўриниш масофаси 300 метрдан кам бўлса кундузги чироқларни ёқиш етарлими?","{""Yetarli"",""Yetarli emas""}","{""Етарли"",""Етарли эмас""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Ushbu holatda Sizga temir yo'l kesishmasiga chiqishga ruxsat etiladimi?,Ушбу ҳолатда Сизга темир йўл кесишмасига чиқишга рухсат этиладими?,"{""Ha"",""Ha, yaqinlashib kelayotgan poezd yo'q bo'lsa"",""Yo'q""}","{""Ҳа"",""Ҳа, яқинлашиб келаётган поезд йўқ бўлса"",""Йўқ""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
